"","N","LEN","SIGMA","PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"1940",1000,500,50,0.8,0.725,0.923,45.1428,47.80005,50.4917,1.0008525736088,15000,5000,20,500
"1941",1000,500,50,0.8,0.773,0.94,47.823,50.44235,53.0221,1.00045729338663,15000,5000,20,500
"1942",1000,500,50,0.8,0.73,0.91,46.4903,49.10775,52.1148,1.00040391232056,15000,5000,20,500
"1943",1000,500,50,0.8,0.737,0.923,48.9341,51.6103,54.5628,1.00055661383328,15000,5000,20,500
"1944",1000,500,50,0.8,0.769,0.936,47.2965,49.8776,52.7204,1.00048576341054,15000,5000,20,500
"1945",1000,500,50,0.8,0.746,0.926,47.7677,50.56325,53.2323,1.00249387701854,15000,5000,20,500
"1946",1000,500,50,0.8,0.766,0.935,46.6101,49.3706,52.0719,1.00163335041682,15000,5000,20,500
"1947",1000,500,50,0.8,0.741,0.915,46.2574,48.8124,51.5679,1.00025652949568,15000,5000,20,500
"1948",1000,500,50,0.8,0.712,0.919,47.0919,49.7127,52.6906,1.00028155936068,15000,5000,20,500
"1949",1000,500,50,0.8,0.713,0.931,46.7101,49.49255,52.0422,0.999743155140335,15000,5000,20,500
"1950",1000,500,50,0.8,0.757,0.929,44.092,46.7246,49.1698,1.00274531103803,15000,5000,20,500
"1951",100,1000,50,0.8,0.8,0.98,43.3214,51.3736,59.8911,1.00247735666792,15000,5000,20,500
"1952",100,1000,50,0.8,0.77,0.95,46.428,53.9354,64.1219,1.00418585272842,15000,5000,20,500
"1953",100,1000,50,0.8,0.79,0.94,44.0389,51.3093,60.3465,1.00301839844433,15000,5000,20,500
"1954",100,1000,50,0.8,0.74,0.92,46.1124,54.93705,64.4324,1.00108627761161,15000,5000,20,500
"1955",100,1000,50,0.8,0.75,0.95,39.8467,47.1965,55.3391,0.999087098729315,15000,5000,20,500
"1956",100,1000,50,0.8,0.77,0.95,42.0422,49.09415,57.9104,1.00011592725719,15000,5000,20,500
"1957",100,1000,50,0.8,0.74,0.96,40.7047,48.51835,57.5597,1.00328232486224,15000,5000,20,500
"1958",100,1000,50,0.8,0.77,0.98,40.5422,47.019,55.1841,1.00040382407736,15000,5000,20,500
"1959",100,1000,50,0.8,0.69,0.94,41.006,49.74375,59.0451,1.00432110956441,15000,5000,20,500
"1960",100,1000,50,0.8,0.87,0.97,43.6145,50.43015,58.6024,0.999995527363472,15000,5000,20,500
"1961",100,1000,50,0.8,0.76,0.97,43.8865,51.1466,60.8732,1.00027668580734,15000,5000,20,500
"1962",100,1000,50,0.8,0.8,0.98,35.4488,41.6509,48.8316,0.999846948621619,15000,5000,20,500
"1963",100,1000,50,0.8,0.81,0.97,43.2296,50.3256,59.7504,1.00131876781361,15000,5000,20,500
"1964",100,1000,50,0.8,0.8,0.96,44.8107,51.9902,60.9669,1.00341063046796,15000,5000,20,500
"1965",100,1000,50,0.8,0.78,0.97,42.8423,51.9187,59.8106,1.00143898935905,15000,5000,20,500
"1966",100,1000,50,0.8,0.77,0.95,43.0765,50.25265,59.319,1.00158783900983,15000,5000,20,500
"1967",100,1000,50,0.8,0.71,0.96,39.5262,46.9089,55.8644,1.00008457519775,15000,5000,20,500
"1968",100,1000,50,0.8,0.77,0.95,45.7667,53.80995,63.2745,0.999482772183522,15000,5000,20,500
"1969",100,1000,50,0.8,0.8,0.98,41.1608,48.2876,56.8944,1.00427470082844,15000,5000,20,500
"1970",100,1000,50,0.8,0.8,0.96,38.7163,46.23245,53.8361,1.00024836143215,15000,5000,20,500
"1971",100,1000,50,0.8,0.74,0.92,40.289,47.5019,56.0348,0.999915729880671,15000,5000,20,500
"1972",100,1000,50,0.8,0.79,1,51.3425,60.14685,71.9838,1.00137923517509,15000,5000,20,500
"1973",100,1000,50,0.8,0.8,0.93,37.9741,45.16885,52.2778,1.00067911828346,15000,5000,20,500
"1974",100,1000,50,0.8,0.78,0.96,48.5706,56.65385,66.4607,1.00067241557295,15000,5000,20,500
"1975",100,1000,50,0.8,0.73,0.97,41.0949,49.1116,57.5019,1.00085227517913,15000,5000,20,500
"1976",100,1000,50,0.8,0.74,0.97,43.6084,51.85605,60.2815,0.999980889276897,15000,5000,20,500
"1977",100,1000,50,0.8,0.79,0.96,43.7247,50.79915,60.4591,1.00052183743418,15000,5000,20,500
"1978",100,1000,50,0.8,0.76,0.99,44.2968,52.80855,61.6567,1.00277494302799,15000,5000,20,500
"1979",100,1000,50,0.8,0.74,0.98,46.7287,54.9928,65.5995,1.00344115286783,15000,5000,20,500
"1980",100,1000,50,0.8,0.78,0.99,49.3219,58.5404,69.0089,1.00188116212102,15000,5000,20,500
"1981",100,1000,50,0.8,0.72,0.95,34.6942,40.54065,49.2801,0.999594235423245,15000,5000,20,500
"1982",100,1000,50,0.8,0.81,0.97,38.1782,44.37425,52.3181,0.999721145796704,15000,5000,20,500
"1983",100,1000,50,0.8,0.77,0.98,43.0139,51.6448,60.4612,1.00580535098815,15000,5000,20,500
"1984",100,1000,50,0.8,0.7,0.97,42.16,49.86765,59.199,1.00000644570432,15000,5000,20,500
"1985",100,1000,50,0.8,0.72,0.97,42.4136,50.6042,58.9442,1.00082258623553,15000,5000,20,500
"1986",100,1000,50,0.8,0.79,0.94,45.4487,53.06815,62.3393,0.999949215202758,15000,5000,20,500
"1987",100,1000,50,0.8,0.78,0.94,40.2717,47.35735,55.1071,1.0002319040813,15000,5000,20,500
"1988",100,1000,50,0.8,0.65,0.92,38.0453,45.1958,53.9487,1.00215373450209,15000,5000,20,500
"1989",100,1000,50,0.8,0.7,0.94,45.7511,54.7847,64.2707,0.999597937060551,15000,5000,20,500
"1990",100,1000,50,0.8,0.78,0.97,45.8949,54.22915,63.5999,1.00103999647646,15000,5000,20,500
"1991",100,1000,50,0.8,0.83,0.95,41.135,48.38205,56.3557,1.00220108538643,15000,5000,20,500
"1992",100,1000,50,0.8,0.74,0.94,40.5227,47.7544,56.3976,1.00207720243995,15000,5000,20,500
"1993",100,1000,50,0.8,0.73,0.96,44.0604,51.70285,62.159,1.0031570592033,15000,5000,20,500
"1994",100,1000,50,0.8,0.79,0.97,44.5448,52.24535,61.4869,1.00108572853227,15000,5000,20,500
"1995",100,1000,50,0.8,0.84,0.98,47.6678,55.62365,64.8568,1.0005884299464,15000,5000,20,500
"1996",100,1000,50,0.8,0.83,1,41.6207,48.8983,56.7116,0.999271969868701,15000,5000,20,500
"1997",100,1000,50,0.8,0.68,0.95,45.4094,54.1334,63.2013,0.999751903947493,15000,5000,20,500
"1998",100,1000,50,0.8,0.78,0.95,38.7919,45.9383,53.8069,1.00087408338389,15000,5000,20,500
"1999",100,1000,50,0.8,0.79,0.92,37.18,44.1972,51.1429,0.999815189269947,15000,5000,20,500
"2000",100,1000,50,0.8,0.76,0.97,40.5305,48.4242,56.9448,1.0010876125294,15000,5000,20,500
"2001",500,1000,50,0.8,0.774,0.962,45.148,48.44235,52.1284,0.999309185360393,15000,5000,20,500
"2002",500,1000,50,0.8,0.738,0.952,45.3874,48.8609,52.4804,1.00158003319113,15000,5000,20,500
"2003",500,1000,50,0.8,0.756,0.956,45.9064,49.3965,53.4789,1.00071776378705,15000,5000,20,500
"2004",500,1000,50,0.8,0.77,0.97,46.411,49.7123,53.6121,1.0026448400851,15000,5000,20,500
"2005",500,1000,50,0.8,0.76,0.958,46.527,49.8271,53.5281,1.00066200249181,15000,5000,20,500
"2006",500,1000,50,0.8,0.742,0.96,45.8312,49.34815,53.2148,1.00104024725415,15000,5000,20,500
"2007",500,1000,50,0.8,0.762,0.97,46.3352,49.68385,53.1801,1.00200456616848,15000,5000,20,500
"2008",500,1000,50,0.8,0.746,0.952,45.9802,49.5512,53.2831,1.00104412804299,15000,5000,20,500
"2009",500,1000,50,0.8,0.784,0.966,45.4339,48.98015,52.8283,1.00025756298195,15000,5000,20,500
"2010",500,1000,50,0.8,0.766,0.968,47.7633,51.33095,55.2806,1.00143279381118,15000,5000,20,500
"2011",500,1000,50,0.8,0.76,0.962,46.2355,49.455,53.9688,1.00575933214172,15000,5000,20,500
"2012",500,1000,50,0.8,0.778,0.962,46.3521,49.4764,53.5093,1.00312170401561,15000,5000,20,500
"2013",500,1000,50,0.8,0.756,0.956,49.9271,53.31165,57.7706,0.999777703990161,15000,5000,20,500
"2014",500,1000,50,0.8,0.738,0.946,44.8631,48.57295,52.4543,1.00109388911444,15000,5000,20,500
"2015",500,1000,50,0.8,0.774,0.956,44.8651,48.4165,51.9631,1.00325637118159,15000,5000,20,500
"2016",500,1000,50,0.8,0.772,0.964,44.6111,48.1182,51.6915,1.0004788684616,15000,5000,20,500
"2017",500,1000,50,0.8,0.75,0.956,50.1128,53.71895,57.9904,0.99961453598023,15000,5000,20,500
"2018",500,1000,50,0.8,0.766,0.972,44.3331,47.56315,51.232,1.00091444249426,15000,5000,20,500
"2019",500,1000,50,0.8,0.754,0.96,46.9351,50.26315,54.3452,0.999926331161997,15000,5000,20,500
"2020",500,1000,50,0.8,0.74,0.956,44.4196,47.4919,51.4397,1.00047856877681,15000,5000,20,500
"2021",500,1000,50,0.8,0.774,0.954,48.2434,51.80655,55.7809,1.002462807063,15000,5000,20,500
"2022",500,1000,50,0.8,0.766,0.954,46.8513,50.5672,54.0935,1.00140753647038,15000,5000,20,500
"2023",500,1000,50,0.8,0.722,0.952,44.5015,48.11005,51.7889,1.00121040887275,15000,5000,20,500
"2024",500,1000,50,0.8,0.778,0.964,46.155,49.52515,53.257,1.00090701858474,15000,5000,20,500
"2025",500,1000,50,0.8,0.74,0.95,47.595,51.1092,55.1313,0.999959166066596,15000,5000,20,500
"2026",500,1000,50,0.8,0.786,0.97,47.9471,51.613,55.3226,1.0000000816023,15000,5000,20,500
"2027",500,1000,50,0.8,0.764,0.962,47.0391,50.9677,54.7034,0.999652353815058,15000,5000,20,500
"2028",500,1000,50,0.8,0.762,0.966,46.4376,49.73035,53.5654,0.999686487406552,15000,5000,20,500
"2029",500,1000,50,0.8,0.784,0.968,47.2248,50.9184,54.4526,1.00076496585305,15000,5000,20,500
"2030",500,1000,50,0.8,0.748,0.96,45.1638,48.74455,52.2838,1.00182085367105,15000,5000,20,500
"2031",500,1000,50,0.8,0.766,0.954,44.7414,48.19495,51.8975,1.00168323113646,15000,5000,20,500
"2032",500,1000,50,0.8,0.766,0.96,48.3486,52.1091,56.1181,1.00284300684078,15000,5000,20,500
"2033",500,1000,50,0.8,0.75,0.954,48.7165,52.81315,56.6026,1.00262504405382,15000,5000,20,500
"2034",500,1000,50,0.8,0.774,0.962,47.5002,51.0373,54.9607,1.00034089178538,15000,5000,20,500
"2035",500,1000,50,0.8,0.792,0.95,45.7652,49.1849,52.7727,1.00252419922049,15000,5000,20,500
"2036",500,1000,50,0.8,0.772,0.95,43.8014,47.0688,50.6525,1.00206692668575,15000,5000,20,500
"2037",500,1000,50,0.8,0.778,0.964,42.8238,45.5661,49.3155,1.00117753076529,15000,5000,20,500
"2038",500,1000,50,0.8,0.754,0.948,46.0626,49.4591,53.1661,1.00119802810354,15000,5000,20,500
"2039",500,1000,50,0.8,0.748,0.952,45.9919,49.5242,53.2328,1.0005347708446,15000,5000,20,500
"2040",500,1000,50,0.8,0.744,0.958,49.6444,53.6018,57.6836,1.00115503556331,15000,5000,20,500
"2041",500,1000,50,0.8,0.754,0.964,43.876,47.01475,51.063,0.999710795026534,15000,5000,20,500
"2042",500,1000,50,0.8,0.712,0.936,45.5229,48.6682,52.5853,0.999651173687665,15000,5000,20,500
"2043",500,1000,50,0.8,0.778,0.964,44.2754,47.6769,51.3445,1.00047694681136,15000,5000,20,500
"2044",500,1000,50,0.8,0.74,0.958,44.9716,48.89445,52.4809,1.00193188962201,15000,5000,20,500
"2045",500,1000,50,0.8,0.772,0.956,44.4346,47.81255,51.394,1.00181897472951,15000,5000,20,500
"2046",500,1000,50,0.8,0.76,0.954,47.7099,51.4535,55.2232,1.00290419033145,15000,5000,20,500
"2047",500,1000,50,0.8,0.778,0.938,44.8071,48.5301,52.1681,1.00193050579163,15000,5000,20,500
"2048",500,1000,50,0.8,0.754,0.972,45.8392,49.7176,53.1421,0.999338491649773,15000,5000,20,500
"2049",500,1000,50,0.8,0.734,0.95,43.194,46.56235,49.9601,1.00262067958399,15000,5000,20,500
"2050",500,1000,50,0.8,0.756,0.962,44.7174,48.0848,51.8281,1.00037570387165,15000,5000,20,500
"2051",1000,1000,50,0.8,0.769,0.957,48.1788,50.62115,53.4726,1.00506376453151,15000,5000,20,500
"2052",1000,1000,50,0.8,0.784,0.96,46.2302,48.86695,51.3446,1.00139334177208,15000,5000,20,500
"2053",1000,1000,50,0.8,0.764,0.954,46.8821,49.2306,51.8852,0.999921981576447,15000,5000,20,500
"2054",1000,1000,50,0.8,0.772,0.961,49.2669,51.88185,54.4686,1.00175249120697,15000,5000,20,500
"2055",1000,1000,50,0.8,0.777,0.963,48.5657,51.3312,53.8683,1.00231364446121,15000,5000,20,500
"2056",1000,1000,50,0.8,0.765,0.959,50.334,52.8683,55.7009,1.00059138323895,15000,5000,20,500
"2057",1000,1000,50,0.8,0.756,0.96,48.9153,51.52065,54.1153,0.999278271847975,15000,5000,20,500
"2058",1000,1000,50,0.8,0.758,0.959,43.7657,46.0861,48.4603,1.00406386017608,15000,5000,20,500
"2059",1000,1000,50,0.8,0.783,0.953,49.8062,52.40115,54.9962,1.00194443472483,15000,5000,20,500
"2060",1000,1000,50,0.8,0.787,0.959,50.5996,53.02655,55.9168,1.00038817553162,15000,5000,20,500
"2061",1000,1000,50,0.8,0.776,0.956,46.0526,48.611,51.1707,0.999625888400439,15000,5000,20,500
"2062",1000,1000,50,0.8,0.768,0.957,45.0433,47.5558,49.8976,1.00134162833377,15000,5000,20,500
"2063",1000,1000,50,0.8,0.748,0.957,51.0151,53.66275,56.6386,1.00018681009646,15000,5000,20,500
"2064",1000,1000,50,0.8,0.743,0.956,46.5501,49.166,51.7793,0.999929183785504,15000,5000,20,500
"2065",1000,1000,50,0.8,0.779,0.96,47.3505,50.0084,52.6723,1.00121312021921,15000,5000,20,500
"2066",1000,1000,50,0.8,0.773,0.97,46.0633,48.66355,51.025,1.00071693629184,15000,5000,20,500
"2067",1000,1000,50,0.8,0.766,0.969,46.4534,49.14575,51.4633,1.0015058540968,15000,5000,20,500
"2068",1000,1000,50,0.8,0.753,0.964,46.0346,48.3479,51.1984,0.999794198575295,15000,5000,20,500
"2069",1000,1000,50,0.8,0.778,0.971,45.4229,47.8617,50.1719,1.00306511851925,15000,5000,20,500
"2070",1000,1000,50,0.8,0.739,0.938,49.0291,51.60015,54.6881,1.00120533447293,15000,5000,20,500
"2071",1000,1000,50,0.8,0.789,0.965,46.3241,48.87555,51.2672,1.0022203054146,15000,5000,20,500
"2072",1000,1000,50,0.8,0.751,0.955,47.5095,50.0285,52.5337,1.00365152137697,15000,5000,20,500
"2073",1000,1000,50,0.8,0.746,0.961,46.7508,49.07455,51.7311,1.00340484903592,15000,5000,20,500
"2074",1000,1000,50,0.8,0.764,0.959,48.5402,51.15825,53.9308,1.0012925052584,15000,5000,20,500
"2075",1000,1000,50,0.8,0.736,0.962,48.9895,51.9201,54.5145,0.999613699438843,15000,5000,20,500
"2076",1000,1000,50,0.8,0.765,0.962,46.0537,48.50275,51.0204,1.00082006815869,15000,5000,20,500
"2077",1000,1000,50,0.8,0.779,0.954,47.4218,50.0753,52.6487,0.999613989997539,15000,5000,20,500
"2078",1000,1000,50,0.8,0.781,0.964,48.4213,51.04885,53.5844,0.999692252318004,15000,5000,20,500
"2079",1000,1000,50,0.8,0.797,0.949,47.9098,50.45765,52.9404,1.0012256341642,15000,5000,20,500
"2080",1000,1000,50,0.8,0.783,0.961,46.7946,49.08595,51.6126,1.00201592507221,15000,5000,20,500
"2081",1000,1000,50,0.8,0.768,0.97,49.061,51.8739,54.3548,1.00075992527023,15000,5000,20,500
"2082",1000,1000,50,0.8,0.753,0.954,47.8665,50.4036,53.2155,0.999593896078137,15000,5000,20,500
"2083",1000,1000,50,0.8,0.739,0.955,46.4582,49.05105,51.5373,1.00125230204718,15000,5000,20,500
"2084",1000,1000,50,0.8,0.771,0.967,47.4616,49.99235,52.4348,0.999641326770364,15000,5000,20,500
"2085",1000,1000,50,0.8,0.749,0.956,47.0764,49.7013,52.3393,1.00198055978244,15000,5000,20,500
"2086",1000,1000,50,0.8,0.764,0.964,49.1078,51.78225,54.494,1.0009485225991,15000,5000,20,500
"2087",1000,1000,50,0.8,0.801,0.971,46.9212,49.5907,52.1046,1.00000813633738,15000,5000,20,500
"2088",1000,1000,50,0.8,0.749,0.956,48.5058,50.9714,53.7473,0.999117016034537,15000,5000,20,500
"2089",1000,1000,50,0.8,0.765,0.96,46.7061,49.0102,51.7311,1.00198146301815,15000,5000,20,500
"2090",1000,1000,50,0.8,0.761,0.964,46.7711,49.32655,51.9276,1.00041809631799,15000,5000,20,500
"2091",1000,1000,50,0.8,0.754,0.947,45.7239,48.04875,50.8851,1.00030797869477,15000,5000,20,500
"2092",1000,1000,50,0.8,0.764,0.964,47.5161,49.9008,52.6985,1.00077042364248,15000,5000,20,500
"2093",1000,1000,50,0.8,0.764,0.961,45.8321,48.28625,50.8661,1.00014780621585,15000,5000,20,500
"2094",1000,1000,50,0.8,0.767,0.955,47.0769,49.65705,52.2355,1.00296112401884,15000,5000,20,500
"2095",1000,1000,50,0.8,0.772,0.971,44.5579,47.1707,49.4629,1.00231673170692,15000,5000,20,500
"2096",1000,1000,50,0.8,0.773,0.961,46.8047,49.4491,52.1451,0.999469429369059,15000,5000,20,500
"2097",1000,1000,50,0.8,0.758,0.96,44.8214,47.21675,49.7652,0.999183219921729,15000,5000,20,500
"2098",1000,1000,50,0.8,0.759,0.956,46.1447,48.60485,51.102,1.00358954497084,15000,5000,20,500
"2099",1000,1000,50,0.8,0.759,0.959,44.6675,46.965,49.4702,0.999982792197724,15000,5000,20,500
"2100",1000,1000,50,0.8,0.772,0.956,46.9942,49.641,52.156,1.00203726927342,15000,5000,20,500
"2101",100,500,100,0.8,0.76,0.87,82.2719,99.6368,119.996,1.00140128275018,15000,5000,20,500
"2102",100,500,100,0.8,0.71,0.83,98.9285,123.6465,157.787,1.00118174947928,15000,5000,20,500
"2103",100,500,100,0.8,0.71,0.89,97.9354,122.1675,152.621,1.00341574065205,15000,5000,20,500
"2104",100,500,100,0.8,0.7,0.84,85.3355,104.7125,129.215,0.9998260521876,15000,5000,20,500
"2105",100,500,100,0.8,0.75,0.83,86.0716,103.546,129.361,1.00425586239769,15000,5000,20,500
"2106",100,500,100,0.8,0.68,0.84,88.8016,112.602,139.664,0.999808881166563,15000,5000,20,500
"2107",100,500,100,0.8,0.7,0.87,88.9932,108.3645,132.978,1.00005954140885,15000,5000,20,500
"2108",100,500,100,0.8,0.63,0.79,72.4087,87.485,107.189,1.00091003157881,15000,5000,20,500
"2109",100,500,100,0.8,0.65,0.85,90.1915,111.5405,142.17,1.00108569178515,15000,5000,20,500
"2110",100,500,100,0.8,0.68,0.88,88.8851,111.4615,136.751,1.00140380760983,15000,5000,20,500
"2111",100,500,100,0.8,0.68,0.8,95.3091,121.0875,151.623,1.00115390276958,15000,5000,20,500
"2112",100,500,100,0.8,0.68,0.83,78.3784,95.067,116.792,1.00023055559747,15000,5000,20,500
"2113",100,500,100,0.8,0.72,0.84,79.2457,96.8126,117.762,0.999227720620039,15000,5000,20,500
"2114",100,500,100,0.8,0.6,0.84,64.5253,79.23995,97.506,0.999929961279689,15000,5000,20,500
"2115",100,500,100,0.8,0.76,0.93,77.8677,93.67525,112.877,1.00060314950066,15000,5000,20,500
"2116",100,500,100,0.8,0.69,0.85,75.6719,91.94915,113.151,1.00112024665785,15000,5000,20,500
"2117",100,500,100,0.8,0.7,0.86,77.7822,96.7524,116.533,1.00019307304459,15000,5000,20,500
"2118",100,500,100,0.8,0.64,0.85,80.1439,100.0395,122.539,1.00133543760966,15000,5000,20,500
"2119",100,500,100,0.8,0.55,0.83,66.3021,82.9207,103.396,0.999615442546568,15000,5000,20,500
"2120",100,500,100,0.8,0.68,0.84,83.5777,101.692,125.057,0.999980672061884,15000,5000,20,500
"2121",100,500,100,0.8,0.64,0.79,67.6436,83.78755,103.214,0.999525332303392,15000,5000,20,500
"2122",100,500,100,0.8,0.64,0.81,87.3266,108.333,132.553,1.00145801599424,15000,5000,20,500
"2123",100,500,100,0.8,0.66,0.82,64.6951,79.85625,96.4439,0.999589492584035,15000,5000,20,500
"2124",100,500,100,0.8,0.53,0.79,91.9943,118.942,153.298,1.0005117260452,15000,5000,20,500
"2125",100,500,100,0.8,0.63,0.85,77.277,96.2108,116.826,0.999725089998708,15000,5000,20,500
"2126",100,500,100,0.8,0.65,0.85,79.2561,98.69835,120.708,1.00242947877048,15000,5000,20,500
"2127",100,500,100,0.8,0.78,0.9,75.0843,89.3249,107.348,0.999562460498276,15000,5000,20,500
"2128",100,500,100,0.8,0.66,0.85,77.2198,94.62895,116.902,1.00140516656724,15000,5000,20,500
"2129",100,500,100,0.8,0.63,0.79,88.1926,110.2915,137.519,1.00122704629532,15000,5000,20,500
"2130",100,500,100,0.8,0.7,0.83,68.3513,82.56785,99.4737,1.00275134547848,15000,5000,20,500
"2131",100,500,100,0.8,0.65,0.8,92.49,114.348,144.213,1.0010543495333,15000,5000,20,500
"2132",100,500,100,0.8,0.67,0.81,75.8224,95.29945,113.736,1.00266404652494,15000,5000,20,500
"2133",100,500,100,0.8,0.69,0.86,76.5744,93.4872,113.837,0.999858262479242,15000,5000,20,500
"2134",100,500,100,0.8,0.64,0.84,75.9171,93.6156,114.131,1.00015108609199,15000,5000,20,500
"2135",100,500,100,0.8,0.69,0.91,78.0873,97.0825,115.708,1.00272675657119,15000,5000,20,500
"2136",100,500,100,0.8,0.7,0.88,72.2236,88.7515,106.829,1.00098379301663,15000,5000,20,500
"2137",100,500,100,0.8,0.67,0.81,83.7221,102.958,125.938,1.00049963732741,15000,5000,20,500
"2138",100,500,100,0.8,0.66,0.78,95.6538,118.0445,145.638,1.00177581510136,15000,5000,20,500
"2139",100,500,100,0.8,0.66,0.83,81.0015,100.0765,123.82,1.00349536911788,15000,5000,20,500
"2140",100,500,100,0.8,0.6,0.85,77.814,98.1007,121.161,1.00063638950048,15000,5000,20,500
"2141",100,500,100,0.8,0.6,0.75,63.9004,78.8662,96.8454,1.00099642167484,15000,5000,20,500
"2142",100,500,100,0.8,0.61,0.78,70.7426,88.55835,109.625,1.00336177865357,15000,5000,20,500
"2143",100,500,100,0.8,0.65,0.82,74.0228,92.90115,114.327,1.00078544127152,15000,5000,20,500
"2144",100,500,100,0.8,0.74,0.82,88.1914,108.3925,133.105,1.00066765497299,15000,5000,20,500
"2145",100,500,100,0.8,0.69,0.88,80.2847,96.7427,118.046,1.00064794172534,15000,5000,20,500
"2146",100,500,100,0.8,0.65,0.81,80.2902,100.0515,124.276,1.0003868350823,15000,5000,20,500
"2147",100,500,100,0.8,0.74,0.89,85.6224,104.028,126.902,0.999517658676807,15000,5000,20,500
"2148",100,500,100,0.8,0.71,0.87,89.4198,111.9435,137.271,1.00019267927291,15000,5000,20,500
"2149",100,500,100,0.8,0.68,0.87,70.6364,87.29295,105.047,1.00207784450021,15000,5000,20,500
"2150",100,500,100,0.8,0.73,0.87,82.7966,101.351,123.751,1.00171963158566,15000,5000,20,500
"2151",500,500,100,0.8,0.656,0.842,84.8218,93.2764,101.28,1.00106633594939,15000,5000,20,500
"2152",500,500,100,0.8,0.654,0.832,89.2043,97.0451,106.655,1.00024057203829,15000,5000,20,500
"2153",500,500,100,0.8,0.644,0.856,97.3884,107.44,117.333,1.00146526756723,15000,5000,20,500
"2154",500,500,100,0.8,0.668,0.832,96.5592,105.454,115.961,1.00005558329558,15000,5000,20,500
"2155",500,500,100,0.8,0.692,0.86,87.9518,95.99755,104.757,1.00040435222101,15000,5000,20,500
"2156",500,500,100,0.8,0.664,0.832,90.0029,97.87655,107.533,1.00125348363544,15000,5000,20,500
"2157",500,500,100,0.8,0.688,0.82,92.9368,102.2745,111.55,1.00621821146058,15000,5000,20,500
"2158",500,500,100,0.8,0.658,0.826,93.5993,101.992,112.119,1.00121856618102,15000,5000,20,500
"2159",500,500,100,0.8,0.676,0.864,91.6267,99.3859,108.839,1.0050264446758,15000,5000,20,500
"2160",500,500,100,0.8,0.694,0.844,91.752,100.854,110.399,1.000685750632,15000,5000,20,500
"2161",500,500,100,0.8,0.69,0.822,88.2227,95.31325,104.906,1.00233569009384,15000,5000,20,500
"2162",500,500,100,0.8,0.67,0.842,93.0479,101.2485,110.695,1.0001180605855,15000,5000,20,500
"2163",500,500,100,0.8,0.698,0.838,81.5647,89.229,97.1932,1.0047019065752,15000,5000,20,500
"2164",500,500,100,0.8,0.698,0.852,88.3078,96.24145,105.753,1.00461546709419,15000,5000,20,500
"2165",500,500,100,0.8,0.652,0.868,92.4942,101.6845,111.534,0.999550923556478,15000,5000,20,500
