"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","phi_lower","phi_med","phi_upper","R_hat_sigma","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"2941",500,1000,200,0.8,1,0.668,0.874,165.676,179.95,197.494,0.718116,0.7613,0.806621,1.00108403681729,1.0023438078172,15000,5000,20,500
"2942",500,1000,200,0.8,1,0.662,0.866,195.21,213.485,234.764,0.73845,0.788385,0.833461,1.00505306691176,1.00037348411199,15000,5000,20,500
"2943",500,1000,200,0.8,1,0.62,0.844,175.172,194.541,211.373,0.687185,0.730464,0.780446,1.00013183450255,1.00736878920683,15000,5000,20,500
"2944",500,1000,200,0.8,1,0.642,0.85,182.802,198.648,218.477,0.713816,0.764195,0.81041,1.00067561339123,1.00413627436551,15000,5000,20,500
"2945",500,1000,200,0.8,1,0.644,0.86,193.64,214.1725,235.783,0.713751,0.7654085,0.811048,1.00208920047688,1.00074553968219,15000,5000,20,500
"2946",500,1000,200,0.8,1,0.65,0.846,175.561,191.1875,210.624,0.710662,0.7568645,0.803061,1.00059807984138,1.00158669434536,15000,5000,20,500
"2947",500,1000,200,0.8,1,0.628,0.858,179.152,197.6565,216.516,0.704468,0.7483275,0.80129,0.999494497262011,1.00048094231473,15000,5000,20,500
"2948",500,1000,200,0.8,1,0.66,0.84,188.889,209.948,228.987,0.73836,0.786186,0.835733,1.00078078332743,1.00081794685355,15000,5000,20,500
"2949",500,1000,200,0.8,1,0.632,0.824,182.156,201.1755,221.275,0.699579,0.752661,0.802765,1.00033555823801,1.00194689905189,15000,5000,20,500
"2950",500,1000,200,0.8,1,0.652,0.844,176.299,195.1935,212.156,0.718116,0.765477,0.81624,1.00429163890512,1.00695011523205,15000,5000,20,500
"2951",1000,1000,200,0.8,1,0.614,0.818,183.471,196.441,210.265,0.700735,0.735053,0.769726,1.00203987603362,1.00330391152788,15000,5000,20,500
"2952",1000,1000,200,0.8,1,0.664,0.854,186.613,198.521,212.737,0.746332,0.7808325,0.811595,1.00360905063255,1.00033990875521,15000,5000,20,500
"2953",1000,1000,200,0.8,1,0.623,0.836,194.749,206.3785,223.014,0.711756,0.7453675,0.780428,0.999434483372424,1.00455940301954,15000,5000,20,500
"2954",1000,1000,200,0.8,1,0.64,0.837,174.788,185.8415,198.344,0.718752,0.7507715,0.786995,1.00022757014456,1.00239458868648,15000,5000,20,500
"2955",1000,1000,200,0.8,1,0.635,0.839,191.189,204.269,218.248,0.722355,0.7550605,0.790481,1.00076265708854,1.00222029091029,15000,5000,20,500
"2956",1000,1000,200,0.8,1,0.634,0.83,178.158,190.56,202.702,0.725654,0.7577035,0.793132,0.999488658908077,1.00075145355791,15000,5000,20,500
"2957",1000,1000,200,0.8,1,0.642,0.849,197.878,211.6505,225.624,0.731131,0.7648335,0.80046,1.00419676745672,1.00101127624982,15000,5000,20,500
"2958",1000,1000,200,0.8,1,0.643,0.86,189.962,202.8755,216.643,0.725951,0.761417,0.796015,0.999342446936089,1.00215671187974,15000,5000,20,500
"2959",1000,1000,200,0.8,1,0.63,0.832,198.317,211.6845,225.6,0.730013,0.763016,0.798369,1.00085544130622,1.00197372658227,15000,5000,20,500
"2960",1000,1000,200,0.8,1,0.617,0.831,186.118,197.8545,212.874,0.698064,0.7369405,0.769705,1.00140448692318,1.00202124851166,15000,5000,20,500
"2961",1000,1000,200,0.8,1,0.646,0.843,184.46,197.7535,209.757,0.726932,0.76275,0.79355,1.00133739875496,1.00050504436755,15000,5000,20,500
"2962",1000,1000,200,0.8,1,0.63,0.829,191.255,204.616,219.125,0.726237,0.7608215,0.795856,1.00063075850485,1.00033752890509,15000,5000,20,500
"2963",1000,1000,200,0.8,1,0.63,0.852,184.026,196.656,211.276,0.700732,0.7354805,0.769731,1.00088975800608,1.00030983395418,15000,5000,20,500
"2964",1000,1000,200,0.8,1,0.623,0.833,189.421,201.297,214.79,0.708849,0.7422295,0.779621,1.00240626896889,0.999926861138458,15000,5000,20,500
"2965",1000,1000,200,0.8,1,0.604,0.825,195.022,209.021,223.151,0.691415,0.726857,0.762504,1.00317976369472,1.00003642690142,15000,5000,20,500
"2966",1000,1000,200,0.8,1,0.637,0.841,189.434,202.045,215.809,0.728549,0.7607085,0.796265,1.00091111732343,0.99930651889766,15000,5000,20,500
"2967",1000,1000,200,0.8,1,0.638,0.843,201.622,215.895,230.118,0.733571,0.7660915,0.803666,1.00132356639411,1.00213620075576,15000,5000,20,500
"2968",1000,1000,200,0.8,1,0.626,0.824,184.896,197.407,210.623,0.722022,0.75639,0.792942,1.00260840950658,1.00200612585498,15000,5000,20,500
"2969",1000,1000,200,0.8,1,0.665,0.866,189.241,201.8715,215.386,0.740931,0.7729875,0.807653,1.00349038725206,1.00156922912092,15000,5000,20,500
"2970",1000,1000,200,0.8,1,0.635,0.853,191.704,206.28,218.816,0.726422,0.7592155,0.793201,1.00161876738217,1.0022535078035,15000,5000,20,500
"2971",1000,1000,200,0.8,1,0.656,0.837,185.424,197.2405,210.99,0.746898,0.7817275,0.816123,0.999291108229414,1.00289968856222,15000,5000,20,500
"2972",1000,1000,200,0.8,1,0.652,0.837,191.963,204.5395,218.954,0.748901,0.7820025,0.814073,0.999823920853246,1.00110937678101,15000,5000,20,500
"2973",1000,1000,200,0.8,1,0.643,0.837,186.931,198.2075,211.954,0.742822,0.7765915,0.809749,0.999628612304978,1.00058159199623,15000,5000,20,500
"2974",1000,1000,200,0.8,1,0.638,0.854,185.592,198.013,211.819,0.713837,0.7485415,0.782204,1.00284234810125,1.00140114019912,15000,5000,20,500
"2975",1000,1000,200,0.8,1,0.646,0.848,188.759,200.6385,215.174,0.735361,0.769778,0.80482,1.00181275135966,1.00164532232217,15000,5000,20,500
"2976",1000,1000,200,0.8,1,0.641,0.851,194.297,207.1795,222.042,0.733375,0.767553,0.80167,1.00345567580326,1.0036523308831,15000,5000,20,500
"2977",1000,1000,200,0.8,1,0.639,0.843,186.937,199.6355,213.145,0.732964,0.7675185,0.799414,1.00245997651491,0.99989081985905,15000,5000,20,500
"2978",1000,1000,200,0.8,1,0.66,0.874,196.923,210.1315,225.168,0.737276,0.7694745,0.803661,1.00088820586655,1.00642071020693,15000,5000,20,500
"2979",1000,1000,200,0.8,1,0.629,0.824,186.081,198.4435,212.203,0.722779,0.757018,0.793177,1.00013220891459,1.00231663459738,15000,5000,20,500
"2980",1000,1000,200,0.8,1,0.614,0.836,179.485,192.218,204.661,0.689827,0.7212095,0.759594,1.00269539946868,1.00176685537873,15000,5000,20,500
"2981",1000,1000,200,0.8,1,0.623,0.846,186.936,199.8545,213.352,0.698362,0.732306,0.768022,1.00451669074343,1.00115852978492,15000,5000,20,500
"2982",1000,1000,200,0.8,1,0.647,0.834,193.549,206.866,219.61,0.745567,0.778484,0.814789,1.00113595007362,1.00120451411839,15000,5000,20,500
"2983",1000,1000,200,0.8,1,0.636,0.846,189.984,203.1195,216.335,0.719456,0.7517245,0.786043,0.999579018496043,1.00064521394454,15000,5000,20,500
"2984",1000,1000,200,0.8,1,0.635,0.865,187.332,201.3475,213.622,0.71704,0.751942,0.787784,0.999876598394104,1.00000879898543,15000,5000,20,500
"2985",1000,1000,200,0.8,1,0.657,0.849,189.578,202.642,215.047,0.748977,0.7804645,0.815823,0.999509950685887,1.00398946848717,15000,5000,20,500
"2986",1000,1000,200,0.8,1,0.65,0.846,183.425,196.475,209.134,0.74351,0.7763385,0.813785,1.00469083581331,1.00305802203958,15000,5000,20,500
"2987",1000,1000,200,0.8,1,0.633,0.838,189.255,201.5665,214.848,0.72818,0.760747,0.796189,0.999791200205783,0.999798840641044,15000,5000,20,500
"2988",1000,1000,200,0.8,1,0.641,0.84,189.438,202.315,215.301,0.738144,0.774671,0.806873,1.00047018293494,1.00359068573704,15000,5000,20,500
"2989",1000,1000,200,0.8,1,0.616,0.824,187.783,200.793,214.91,0.694444,0.727291,0.762662,0.999602574795599,1.00154421686909,15000,5000,20,500
"2990",1000,1000,200,0.8,1,0.652,0.843,200.731,215.83,230.296,0.754129,0.7868105,0.822957,1.0025327418195,1.00116002347402,15000,5000,20,500
"2991",1000,1000,200,0.8,1,0.652,0.84,188.738,201.0555,214.478,0.752077,0.786114,0.820106,1.00152353495549,0.999861792102525,15000,5000,20,500
"2992",1000,1000,200,0.8,1,0.636,0.834,194.88,209.6125,222.946,0.728562,0.763425,0.797694,0.999886794323134,1.0039890711065,15000,5000,20,500
"2993",1000,1000,200,0.8,1,0.642,0.825,176.285,187.734,200.446,0.72545,0.7552455,0.793928,0.999864958488502,1.00093580921379,15000,5000,20,500
"2994",1000,1000,200,0.8,1,0.662,0.854,181.886,192.058,206.003,0.743789,0.778422,0.808876,1.00053560975416,1.00120938330534,15000,5000,20,500
"2995",1000,1000,200,0.8,1,0.624,0.816,185.206,199,211.885,0.713092,0.7451305,0.781271,1.00173759565389,1.00154511571473,15000,5000,20,500
"2996",1000,1000,200,0.8,1,0.636,0.854,184.671,198.107,211.385,0.71734,0.750655,0.78366,1.00102155567919,1.00335932433277,15000,5000,20,500
"2997",1000,1000,200,0.8,1,0.645,0.834,204.117,218.539,232.976,0.750723,0.785906,0.821124,1.00315742072112,0.999464499753633,15000,5000,20,500
"2998",1000,1000,200,0.8,1,0.659,0.858,192.109,205.674,218.762,0.75121,0.7847425,0.8179,1.00253629974893,1.00780975250533,15000,5000,20,500
"2999",1000,1000,200,0.8,1,0.639,0.83,188.259,200.511,214.323,0.731501,0.7628915,0.798998,1.00620811888179,1.00276308803232,15000,5000,20,500
"3000",1000,1000,200,0.8,1,0.639,0.846,188.127,201.8595,214.303,0.72343,0.7582825,0.792821,1.00148600506871,1.00026922047197,15000,5000,20,500
"3001",100,500,250,0.8,1,0.47,0.63,147.182,224.013,326.917,0.535375,0.7358975,0.941061,1.00847169188683,1.00390682329199,15000,5000,20,500
"3002",100,500,250,0.8,1,0.5,0.67,197.318,286.4175,394.245,0.681832,0.8609565,0.999991,1.00829087037292,1.00732143468767,15000,5000,20,500
"3003",100,500,250,0.8,1,0.42,0.62,205.616,337.4195,480.791,0.595694,0.8223745,0.998566,1.00583949923147,1.00293776242769,15000,5000,20,500
"3004",100,500,250,0.8,1,0.49,0.56,181.471,279.6845,392.501,0.65905,0.8397375,0.998719,1.00009262397136,0.999794402464437,15000,5000,20,500
"3005",100,500,250,0.8,1,0.49,0.58,182.937,265.568,382.813,0.655995,0.839059,0.999943,1.0130272294199,1.00774891518461,15000,5000,20,500
"3006",100,500,250,0.8,1,0.43,0.54,171.694,279.396,435.026,0.546892,0.743279,0.987613,1.02274259588445,1.02274379918732,15000,5000,20,500
"3007",100,500,250,0.8,1,0.5,0.66,225.343,314.469,426.29,0.745027,0.9111165,0.99989,1.00190201638531,1.0045871448268,15000,5000,20,500
"3008",100,500,250,0.8,1,0.44,0.57,151.605,249.6665,408.324,0.530354,0.7208845,0.978564,1.00806156080545,1.00548700958118,15000,5000,20,500
"3009",100,500,250,0.8,1,0.4,0.58,189.096,306.354,479.351,0.547306,0.7456005,0.999917,1.02709112460216,1.01587946791264,15000,5000,20,500
"3010",100,500,250,0.8,1,0.38,0.49,183.95,299.567,470.752,0.477468,0.6954035,0.965373,1.00980562958582,1.01113339818822,15000,5000,20,500
"3011",100,500,250,0.8,1,0.4,0.54,153.933,239.4915,396.957,0.469586,0.6641005,0.924551,1.00867513101802,1.00162796997991,15000,5000,20,500
"3012",100,500,250,0.8,1,0.55,0.73,188.683,259.593,337.539,0.748727,0.903517,0.999392,1.02320047121325,1.00195747038872,15000,5000,20,500
"3013",100,500,250,0.8,1,0.43,0.56,182.943,279.914,418.609,0.578815,0.7514215,0.987782,1.01311334959049,1.00655473433164,15000,5000,20,500
"3014",100,500,250,0.8,1,0.43,0.59,136.421,215.328,366.895,0.468538,0.670949,0.919098,1.00500725735023,1.00198632271359,15000,5000,20,500
"3015",100,500,250,0.8,1,0.43,0.56,208.92,323.8035,455.464,0.589815,0.8115605,0.999777,1.00002028946368,1.00330006676617,15000,5000,20,500
"3016",100,500,250,0.8,1,0.51,0.6,137.867,191.2415,270.276,0.584956,0.751876,0.933535,1.01127532419535,1.00372025605677,15000,5000,20,500
"3017",100,500,250,0.8,1,0.45,0.65,143.188,219.4385,357.564,0.511624,0.7009475,0.928704,1.02415672546231,1.0117657757374,15000,5000,20,500
"3018",100,500,250,0.8,1,0.39,0.56,180.434,322.797,508.297,0.540636,0.753715,0.999762,1.02103710909032,1.01391336860371,15000,5000,20,500
"3019",100,500,250,0.8,1,0.5,0.66,189.703,270.257,379.157,0.676658,0.8455345,0.999831,1.02385674189911,1.00904647992472,15000,5000,20,500
"3020",100,500,250,0.8,1,0.41,0.58,181.922,310.338,474.762,0.551268,0.7589,0.995776,1.04512205755657,1.0422731361826,15000,5000,20,500
"3021",100,500,250,0.8,1,0.4,0.53,163.157,276.034,447.396,0.522571,0.712968,0.996182,1.03313881487052,1.02521777933165,25000,5000,20,1000
"3022",100,500,250,0.8,1,0.46,0.63,170.622,258.7505,397.599,0.598652,0.7730195,0.996494,1.01719630347443,1.01059570485009,15000,5000,20,500
"3023",100,500,250,0.8,1,0.45,0.57,134.002,193.1335,302.194,0.508665,0.6683505,0.914201,1.01906725415983,1.01075639177533,15000,5000,20,500
"3024",100,500,250,0.8,1,0.45,0.61,187.23,291.4565,431.928,0.614158,0.810787,0.99968,0.999321810318299,0.9995520575617,15000,5000,20,500
"3025",100,500,250,0.8,1,0.41,0.57,148.395,255.3075,415.991,0.507966,0.6832185,0.999049,1.02100617819626,1.01297513412135,15000,5000,20,500
"3026",100,500,250,0.8,1,0.52,0.66,197.838,286.6665,374.711,0.723105,0.8958335,0.999827,1.01540778246062,1.00810256123509,15000,5000,20,500
"3027",100,500,250,0.8,1,0.43,0.56,196.801,326.75,456.457,0.612032,0.831644,0.999605,1.02462890378916,1.00811304601622,15000,5000,20,500
"3028",100,500,250,0.8,1,0.46,0.57,169.237,251.785,382.246,0.59574,0.762914,0.998779,1.00431925841726,1.00320469711154,15000,5000,20,500
"3029",100,500,250,0.8,1,0.48,0.62,151.021,212.32,311.134,0.581774,0.7430595,0.94385,1.00300869051976,1.00615864552256,15000,5000,20,500
"3030",100,500,250,0.8,1,0.45,0.53,203.056,313.738,462.161,0.625482,0.845721,0.999977,1.00170514150536,1.00580521927572,15000,5000,20,500
"3031",100,500,250,0.8,1,0.45,0.63,152.553,243.5455,383.548,0.576806,0.7358085,0.996347,1.05549682223488,1.03334825090119,15000,5000,20,500
"3032",100,500,250,0.8,1,0.5,0.69,164.384,256.4585,371.994,0.632638,0.8139345,0.997898,1.01712388896222,1.01093138327222,15000,5000,20,500
"3033",100,500,250,0.8,1,0.56,0.67,165.488,229.6295,310.353,0.717525,0.860963,0.998705,1.02721540484903,1.00539239573187,15000,5000,20,500
"3034",100,500,250,0.8,1,0.44,0.61,186.34,283.861,425.363,0.603811,0.788657,0.997283,1.016234545027,1.00740965590228,15000,5000,20,500
"3035",100,500,250,0.8,1,0.4,0.52,161.226,249.718,422.393,0.469708,0.676087,0.940975,1.00037809311281,1.00070765111647,15000,5000,20,500
"3036",100,500,250,0.8,1,0.45,0.59,164.127,261.8855,396.542,0.565449,0.7521585,0.992105,1.00365573102108,1.00559379626991,15000,5000,20,500
"3037",100,500,250,0.8,1,0.47,0.59,145.742,223.327,347.177,0.587441,0.746848,0.997927,1.01074027872175,1.00415186232705,15000,5000,20,500
"3038",100,500,250,0.8,1,0.44,0.64,158.427,257.73,388.585,0.544329,0.7277915,0.989164,1.07301847850966,1.04596066140549,15000,5000,20,500
"3039",100,500,250,0.8,1,0.51,0.68,138.876,196.905,283.408,0.591559,0.7468675,0.943147,1.01638712399863,1.01813078546466,15000,5000,20,500
"3040",100,500,250,0.8,1,0.46,0.66,224.82,332.987,458.68,0.6882,0.8821,0.999671,0.999481794475103,1.00072202202825,15000,5000,20,500
"3041",100,500,250,0.8,1,0.48,0.57,181.192,257.0865,370.406,0.658187,0.8300195,0.997531,1.00159609519637,1.00015485913733,15000,5000,20,500
"3042",100,500,250,0.8,1,0.45,0.6,217.847,323.5945,446.716,0.669782,0.84941,0.999741,1.00843174545149,1.00810117461772,15000,5000,20,500
"3043",100,500,250,0.8,1,0.43,0.57,197.592,298.1305,453.081,0.602364,0.7933965,0.999958,1.01620300573627,1.00474825950641,15000,5000,20,500
"3044",100,500,250,0.8,1,0.42,0.6,165.427,283.078,434.817,0.533776,0.732894,0.999051,1.01179419113853,1.00855319500043,15000,5000,20,500
"3045",100,500,250,0.8,1,0.41,0.61,153.117,230.8665,404.102,0.496684,0.661014,0.970679,1.00344699706967,1.00209219793696,15000,5000,20,500
"3046",100,500,250,0.8,1,0.39,0.54,155.841,259.5245,452.47,0.48351,0.663187,0.975529,1.00341125248984,1.00470702194982,15000,5000,20,500
"3047",100,500,250,0.8,1,0.46,0.57,154.788,245.3245,376.338,0.582988,0.759124,0.994525,1.00625128364715,1.00067765901359,15000,5000,20,500
"3048",100,500,250,0.8,1,0.54,0.68,169.405,238.306,327.581,0.697323,0.85934,0.998337,1.00081564535954,1.00004622371103,15000,5000,20,500
"3049",100,500,250,0.8,1,0.48,0.57,155.25,230.2375,349.675,0.571356,0.7449235,0.98311,1.00590523948022,1.0028903856132,15000,5000,20,500
"3050",100,500,250,0.8,1,0.5,0.68,197.309,285.931,390.016,0.687575,0.8635985,0.999536,1.01200636938634,1.01122191446683,15000,5000,20,500
"3051",500,500,250,0.8,1,0.436,0.582,211.617,265.832,342.314,0.622327,0.744645,0.88454,1.00220339622771,1.00885519352022,15000,5000,20,500
"3052",500,500,250,0.8,1,0.484,0.628,205.678,254.413,314.896,0.692329,0.807132,0.9455,1.00811088787329,1.00538211357218,15000,5000,20,500
"3053",500,500,250,0.8,1,0.508,0.64,230.594,285.9525,340.725,0.790603,0.9005575,0.999966,1.01020438593845,1.0050372344047,15000,5000,20,500
"3054",500,500,250,0.8,1,0.466,0.634,204.773,254.1155,324.263,0.657087,0.7726995,0.909703,1.02848517035262,1.02219069572762,15000,5000,20,500
"3055",500,500,250,0.8,1,0.5,0.64,202.206,244.872,301.376,0.70628,0.81252,0.93394,1.0002598650969,1.00073129069466,15000,5000,20,500
"3056",500,500,250,0.8,1,0.476,0.61,224.558,270.323,346.353,0.719275,0.8178705,0.98342,1.01484665477374,1.02484603124515,15000,5000,20,500
"3057",500,500,250,0.8,1,0.478,0.606,249.712,305.5215,367.531,0.780612,0.886219,0.99995,1.00891846471123,1.00684686651502,15000,5000,20,500
"3058",500,500,250,0.8,1,0.434,0.59,208.722,254.5565,313.593,0.613965,0.7192615,0.837409,1.00187475537756,1.00318311819952,15000,5000,20,500
"3059",500,500,250,0.8,1,0.468,0.614,200.13,249.733,308.772,0.65857,0.77504,0.909479,1.02616056244195,1.02101446909314,15000,5000,20,500
"3060",500,500,250,0.8,1,0.432,0.556,186.379,234.9385,306.318,0.580627,0.6894235,0.831949,1.03570958976102,1.0327390958312,15000,5000,20,500
"3061",500,500,250,0.8,1,0.428,0.59,173.796,219.2495,268.102,0.568733,0.66182,0.762931,1.01097644672551,1.00923689376689,15000,5000,20,500
"3062",500,500,250,0.8,1,0.458,0.612,191.689,230.291,282.465,0.63815,0.7270715,0.843983,1.00586697978543,1.001790071783,15000,5000,20,500
"3063",500,500,250,0.8,1,0.458,0.6,196.025,243.896,321.946,0.629526,0.742188,0.892598,1.00958035302084,1.00444293016182,15000,5000,20,500
"3064",500,500,250,0.8,1,0.492,0.626,207.13,255.8285,321.055,0.698064,0.8126535,0.940006,1.01808043346881,1.00984645134785,15000,5000,20,500
"3065",500,500,250,0.8,1,0.422,0.574,203.437,268.655,383.62,0.605299,0.726857,0.957796,1.01877682944447,1.02084137702675,15000,5000,20,500
"3066",500,500,250,0.8,1,0.49,0.622,190.169,233.813,289.773,0.659462,0.7736965,0.904773,1.00354645061852,1.0020922868295,15000,5000,20,500
"3067",500,500,250,0.8,1,0.486,0.624,193.015,230.6185,288.8,0.668562,0.7650875,0.880851,1.01181899761953,1.01113507485539,15000,5000,20,500
"3068",500,500,250,0.8,1,0.474,0.602,216.436,266.0205,331.871,0.698741,0.81007,0.962656,1.02840839974132,1.02025492867134,15000,5000,20,500
"3069",500,500,250,0.8,1,0.454,0.626,216.78,269.62,352.452,0.662854,0.781705,0.958375,1.07184654535785,1.0629759195751,15000,5000,20,500
"3070",500,500,250,0.8,1,0.462,0.628,265.657,333.6215,397.297,0.786345,0.913088,0.999988,1.00850752797468,1.00657323956707,15000,5000,20,500
"3071",500,500,250,0.8,1,0.466,0.608,197.519,241.9285,297.481,0.661926,0.7524475,0.890732,1.00202688923071,1.00719448237323,15000,5000,20,500
"3072",500,500,250,0.8,1,0.44,0.59,225.916,284.4485,361.589,0.65997,0.7875265,0.934156,1.05991632200403,1.04495719095749,15000,5000,20,500
"3073",500,500,250,0.8,1,0.442,0.586,217.686,282.969,360.286,0.654357,0.791603,0.9475,1.01240542730164,1.00937109187835,15000,5000,20,500
"3074",500,500,250,0.8,1,0.478,0.626,226.172,280.834,346.929,0.720727,0.845418,0.981346,1.01727783536314,1.01171313997006,15000,5000,20,500
"3075",500,500,250,0.8,1,0.422,0.616,200.061,268.072,348.313,0.591014,0.7190495,0.887358,1.03358007435584,1.03465438114741,25000,5000,20,1000
"3076",500,500,250,0.8,1,0.464,0.598,221.717,275.141,347.196,0.676335,0.8017845,0.936572,1.01665628599897,1.01351775698515,15000,5000,20,500
"3077",500,500,250,0.8,1,0.444,0.588,210.678,267.4505,334.288,0.645479,0.761693,0.896779,1.00397242669697,1.00210497283583,15000,5000,20,500
"3078",500,500,250,0.8,1,0.464,0.606,233.673,288.8285,365.232,0.719199,0.8362525,0.983877,1.03440170141137,1.03826025031738,15000,5000,20,500
"3079",500,500,250,0.8,1,0.458,0.6,208.028,256.6435,325.238,0.643555,0.7614385,0.896889,1.03459622955313,1.02761788744311,15000,5000,20,500
"3080",500,500,250,0.8,1,0.514,0.622,247.433,299.0795,346.028,0.826723,0.933192,0.999793,1.03285377229039,1.05312586759919,15000,5000,20,500
"3081",500,500,250,0.8,1,0.448,0.572,192.193,244.428,302.152,0.606945,0.7295865,0.852219,1.04886957455896,1.05272499577475,15000,5000,20,500
"3082",500,500,250,0.8,1,0.414,0.56,204.471,258.9735,332.167,0.584122,0.695661,0.833811,1.00868369007397,1.00731419870535,15000,5000,20,500
"3083",500,500,250,0.8,1,0.432,0.57,176.747,212.4685,262.71,0.577406,0.6593525,0.764025,1.05693888420967,1.03813872682973,15000,5000,20,500
"3084",500,500,250,0.8,1,0.456,0.588,175.023,207.7815,253.403,0.590408,0.671577,0.767253,1.00204145283369,1.00015936079315,15000,5000,20,500
"3085",500,500,250,0.8,1,0.424,0.566,229.748,293.983,380.347,0.648066,0.7701075,0.944041,1.02029533893974,1.01545301491886,15000,5000,20,500
