"","N","LEN","DELTA","PHI","SIGMA.PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"504",500,1000,100,0.4,1,0.378,0.89,81.6384,95.24005,112.786,0.371877,0.419602,0.46896,1.0000285030514,1.00242074939566,15000,5000,20,500
"505",500,1000,100,0.4,1,0.388,0.91,85.1119,100.767,116.789,0.388815,0.4316415,0.481129,1.00210013304319,1.00259473179006,15000,5000,20,500
"506",500,1000,100,0.4,1,0.36,0.882,83.7554,99.3361,116.695,0.349395,0.3979505,0.443386,1.00687648817285,0.999766540987342,15000,5000,20,500
"507",500,1000,100,0.4,1,0.374,0.9,89.7281,107.907,123.957,0.369921,0.417924,0.465974,1.00011173730119,1.00586798893384,15000,5000,20,500
"508",500,1000,100,0.4,1,0.37,0.916,75.6696,87.60035,104.407,0.359708,0.4038145,0.451381,1.00065999418692,0.99927867199735,15000,5000,20,500
"509",500,1000,100,0.4,1,0.382,0.9,101.876,119.0685,142.297,0.384353,0.434146,0.477101,1.00103750143711,0.999275370504253,15000,5000,20,500
"510",500,1000,100,0.4,1,0.388,0.868,85.5698,100.2255,116.828,0.391327,0.436307,0.484674,1.0012226417499,1.00053736993979,15000,5000,20,500
"511",500,1000,100,0.4,1,0.334,0.894,73.1463,87.46505,101.242,0.326304,0.3686885,0.421264,1.00778509678428,1.00065152358162,15000,5000,20,500
"512",500,1000,100,0.4,1,0.358,0.904,95.5943,113.384,133.297,0.355942,0.40345,0.44965,1.0026243488724,1.00067507687524,15000,5000,20,500
"513",500,1000,100,0.4,1,0.384,0.914,91.6985,106.6395,126.284,0.382425,0.4295135,0.479227,1.00338655484164,0.999734526208859,15000,5000,20,500
"514",500,1000,100,0.4,1,0.406,0.91,81.1143,94.0443,110.275,0.405798,0.4512535,0.498216,0.999949350672684,1.0006467521557,15000,5000,20,500
"515",500,1000,100,0.4,1,0.376,0.91,74.0246,87.33525,102.271,0.362633,0.408716,0.452311,1.00388766772409,1.00005971046418,15000,5000,20,500
"516",500,1000,100,0.4,1,0.376,0.9,71.4033,83.97085,96.9019,0.370209,0.4118945,0.459238,1.00321120184476,0.999887699138064,15000,5000,20,500
"517",500,1000,100,0.4,1,0.382,0.908,90.3651,105.6405,124.744,0.374267,0.424959,0.46864,1.00174789055817,1.00027792627241,15000,5000,20,500
"518",500,1000,100,0.4,1,0.372,0.902,85.2513,101.479,118.175,0.370003,0.4169695,0.463874,0.999695866000869,1.00016413287191,15000,5000,20,500
"519",500,1000,100,0.4,1,0.368,0.896,89.5258,104.6635,124.754,0.358967,0.4100215,0.452367,1.00863383191159,0.999371948127889,15000,5000,20,500
"520",500,1000,100,0.4,1,0.392,0.932,74.0114,87.66745,102.211,0.376965,0.424393,0.468402,1.00205511054646,1.00400094519675,15000,5000,20,500
"521",500,1000,100,0.4,1,0.366,0.9,85.7218,101.4315,119.752,0.362823,0.4078395,0.451215,1.00313806496399,1.00065194869581,15000,5000,20,500
"522",500,1000,100,0.4,1,0.378,0.914,96.5394,112.637,132.356,0.379853,0.424467,0.471809,1.00450324072212,0.999462778468791,15000,5000,20,500
"523",500,1000,100,0.4,1,0.378,0.902,98.2812,114.7955,135.193,0.383881,0.425581,0.477584,1.00687493174724,0.999983877352897,15000,5000,20,500
"524",500,1000,100,0.4,1,0.342,0.858,82.4262,96.94125,112.971,0.338443,0.384071,0.433199,0.999715362743355,1.00030933745814,15000,5000,20,500
"525",500,1000,100,0.4,1,0.374,0.906,77.3638,91.36275,106.491,0.372069,0.4167005,0.46457,1.00590117999732,1.00426444522595,15000,5000,20,500
"526",500,1000,100,0.4,1,0.388,0.912,78.6408,92.6553,109.22,0.37263,0.4242365,0.469765,1.00138570327578,0.999457087560887,15000,5000,20,500
"527",500,1000,100,0.4,1,0.346,0.886,81.407,97.02285,113.105,0.342269,0.384317,0.433015,1.00181123631368,0.999339741032981,15000,5000,20,500
"528",500,1000,100,0.4,1,0.374,0.908,79.3038,94.99845,110.494,0.368709,0.4131145,0.46307,1.00038526647812,1.00229468049584,15000,5000,20,500
"529",500,1000,100,0.4,1,0.376,0.872,96.6124,113.593,134.107,0.37897,0.4276955,0.47338,1.01425883908114,0.999840960078384,15000,5000,20,500
"530",500,1000,100,0.4,1,0.376,0.912,79.5082,92.0755,109.07,0.365947,0.411052,0.455395,1.00556837556919,1.00052818055019,15000,5000,20,500
"531",500,1000,100,0.4,1,0.358,0.902,86.4891,101.8125,119.242,0.35187,0.4011085,0.44878,1.00392945922029,0.999749317837729,15000,5000,20,500
"532",500,1000,100,0.4,1,0.386,0.908,82.3854,97.0754,113.44,0.386175,0.43262,0.480371,1.00965616727064,0.999827713952643,15000,5000,20,500
"533",500,1000,100,0.4,1,0.366,0.914,100.25,118.2685,138.445,0.365614,0.412114,0.459895,1.0008539513971,1.00020756911601,15000,5000,20,500
"534",500,1000,100,0.4,1,0.334,0.904,84.0391,99.2241,118.268,0.325457,0.3729925,0.415809,1.00097840911662,1.0015023004543,15000,5000,20,500
"535",500,1000,100,0.4,1,0.41,0.922,87.3224,101.7515,118.179,0.41082,0.45754,0.506147,1.00328989942935,1.00259805129189,15000,5000,20,500
"536",500,1000,100,0.4,1,0.36,0.878,82.8626,99.866,117.199,0.35814,0.4009585,0.452171,1.02518200210082,1.00729474163054,15000,5000,20,500
"537",500,1000,100,0.4,1,0.35,0.874,66.9776,79.2632,93.2193,0.340613,0.3840075,0.430785,1.00723030190926,1.00040901434464,15000,5000,20,500
"538",500,1000,100,0.4,1,0.376,0.912,93.0647,112.137,130.561,0.376522,0.4223915,0.470383,1.00145765073331,1.00051546397183,15000,5000,20,500
"539",500,1000,100,0.4,1,0.382,0.91,84.0831,99.5294,115.422,0.378296,0.4241705,0.472112,1.00427326102261,0.99960033795239,15000,5000,20,500
"540",500,1000,100,0.4,1,0.384,0.914,92.0929,107.5805,127.039,0.383416,0.429033,0.477111,1.01253091164983,0.9993388253885,15000,5000,20,500
"541",500,1000,100,0.4,1,0.346,0.896,101.708,121.8725,146.417,0.345491,0.393434,0.442407,1.00104842874729,1.00245408705557,15000,5000,20,500
"542",500,1000,100,0.4,1,0.412,0.902,91.2548,107.9505,127.178,0.41565,0.4588225,0.50954,1.00089486919861,0.999971395516413,15000,5000,20,500
"543",500,1000,100,0.4,1,0.354,0.9,81.2095,97.69025,114.262,0.354153,0.3957305,0.44723,1.0021474115096,1.00327189155338,15000,5000,20,500
"544",500,1000,100,0.4,1,0.382,0.892,86.9319,102.2555,119.108,0.38269,0.42617,0.472166,1.00132453241559,0.999811317776827,15000,5000,20,500
"545",500,1000,100,0.4,1,0.362,0.884,91.8244,109.1035,128.259,0.366292,0.411732,0.464303,1.00239947004326,1.00198539400768,15000,5000,20,500
"546",500,1000,100,0.4,1,0.414,0.928,81.8194,96.67445,112.034,0.416351,0.462011,0.509807,1.00470591321017,1.0003088048945,15000,5000,20,500
"547",500,1000,100,0.4,1,0.382,0.902,79.461,92.80675,110.007,0.373216,0.419994,0.464557,1.00046838644041,1.00116627350229,15000,5000,20,500
"548",500,1000,100,0.4,1,0.34,0.9,86.533,103.7505,123.191,0.335741,0.3817735,0.425573,1.00064897496871,0.999728848779319,15000,5000,20,500
"549",500,1000,100,0.4,1,0.36,0.874,89.8707,108.6585,126.73,0.362542,0.407581,0.454038,1.00870007420595,1.00278195637823,15000,5000,20,500
"550",500,1000,100,0.4,1,0.402,0.888,85.2699,101.6875,118.403,0.410728,0.453551,0.503992,1.00653567552123,1.00202770714357,15000,5000,20,500
"551",1000,1000,100,0.4,1,0.383,0.913,101.002,112.754,126.257,0.399903,0.4298945,0.465275,1.00511828663839,0.99934912952179,15000,5000,20,500
"552",1000,1000,100,0.4,1,0.353,0.893,87.3552,99.268,111.984,0.357075,0.3915145,0.42607,1.00477475705355,1.00050775457971,15000,5000,20,500
"553",1000,1000,100,0.4,1,0.375,0.919,89.1756,100.419,112.156,0.380098,0.412871,0.445195,1.00225660901669,1.0017078551639,15000,5000,20,500
"554",1000,1000,100,0.4,1,0.387,0.915,92.6587,104.038,116.672,0.396159,0.428601,0.463468,1.00228458849788,0.999885476447159,15000,5000,20,500
"555",1000,1000,100,0.4,1,0.358,0.908,87.084,98.4845,109.853,0.362539,0.3959415,0.428513,1.00768446268162,1.0012519665341,15000,5000,20,500
"556",1000,1000,100,0.4,1,0.407,0.899,88.959,99.40385,111.349,0.41791,0.4515785,0.486264,1.00478717181496,1.00334287529679,15000,5000,20,500
"557",1000,1000,100,0.4,1,0.367,0.905,82.9628,92.7385,104.502,0.369459,0.404794,0.432962,1.00380194133142,0.999460478779817,15000,5000,20,500
"558",1000,1000,100,0.4,1,0.358,0.896,84.6257,94.90575,107.18,0.36565,0.3967105,0.429437,1.00709447021592,0.99972805763794,15000,5000,20,500
"559",1000,1000,100,0.4,1,0.371,0.888,92.4833,104.0895,116.708,0.380723,0.4139155,0.445611,1.00407417933289,1.00198537945582,15000,5000,20,500
"560",1000,1000,100,0.4,1,0.397,0.901,90.0421,100.7615,112.542,0.409482,0.441985,0.476301,1.01237011446256,1.00057955324561,15000,5000,20,500
"561",1000,1000,100,0.4,1,0.373,0.917,91.9182,103.3175,115.822,0.380131,0.4133195,0.445365,1.01050432944491,1.00141046644253,15000,5000,20,500
"562",1000,1000,100,0.4,1,0.376,0.894,85.8054,95.90345,107.855,0.382883,0.41564,0.446789,1.00164220652219,1.00084369765295,15000,5000,20,500
"563",1000,1000,100,0.4,1,0.383,0.913,94.4486,106.007,118.17,0.391516,0.426114,0.460368,1.00419045058492,0.999702939441746,15000,5000,20,500
"564",1000,1000,100,0.4,1,0.37,0.913,83.0651,93.12695,103.591,0.37158,0.404425,0.434172,1.00181666735203,1.00204415178773,15000,5000,20,500
"565",1000,1000,100,0.4,1,0.396,0.919,88.3074,100.0555,111.19,0.404627,0.435763,0.470086,1.00374506296305,1.00301981043563,15000,5000,20,500
"566",1000,1000,100,0.4,1,0.388,0.915,82.7308,92.332,102.715,0.393832,0.4241865,0.457383,1.00846325777729,0.999821911593443,15000,5000,20,500
"567",1000,1000,100,0.4,1,0.384,0.908,93.6613,106.296,119.364,0.399018,0.429727,0.465621,0.999857847306151,1.00078039598804,15000,5000,20,500
"568",1000,1000,100,0.4,1,0.345,0.897,96.2128,109.733,123.1,0.355995,0.3881995,0.420678,1.00026571450942,1.00220555349849,15000,5000,20,500
"569",1000,1000,100,0.4,1,0.398,0.92,96.4729,107.952,120.021,0.412006,0.4446745,0.480578,1.00132533156778,1.00345431562202,15000,5000,20,500
"570",1000,1000,100,0.4,1,0.377,0.89,97.6809,110.206,124.34,0.395342,0.427509,0.461843,1.0084012264474,0.999601947285473,15000,5000,20,500
"571",1000,1000,100,0.4,1,0.365,0.899,86.7589,97.59775,109.42,0.372875,0.4059015,0.43619,1.00324385872902,1.00169897432294,15000,5000,20,500
"572",1000,1000,100,0.4,1,0.364,0.887,98.9452,111.2295,126.472,0.37672,0.409674,0.444869,1.01686455591534,1.00500880169941,15000,5000,20,500
"573",1000,1000,100,0.4,1,0.38,0.909,87.9485,98.519,109.597,0.38215,0.417118,0.448646,1.0023771530552,1.00069884240462,15000,5000,20,500
"574",1000,1000,100,0.4,1,0.363,0.893,102.719,114.691,129.502,0.372564,0.4086635,0.439772,1.00169399826928,0.999952196816745,15000,5000,20,500
"575",1000,1000,100,0.4,1,0.372,0.917,87.5096,98.90565,111.258,0.376088,0.4102925,0.440668,1.01441980617769,1.00159191987944,15000,5000,20,500
"576",1000,1000,100,0.4,1,0.367,0.915,82.2377,92.2204,102.896,0.370464,0.4044265,0.435941,1.00573713496703,1.00371931659268,15000,5000,20,500
"577",1000,1000,100,0.4,1,0.378,0.91,89.2345,99.68255,112.313,0.387162,0.4175985,0.45258,1.00442357122367,1.00404780366989,15000,5000,20,500
"578",1000,1000,100,0.4,1,0.378,0.912,83.4422,93.77715,104.57,0.385858,0.416892,0.451749,1.00264067475139,1.00049615040511,15000,5000,20,500
"579",1000,1000,100,0.4,1,0.394,0.906,97.2345,109.239,121.419,0.40936,0.4435005,0.477691,1.00130142496886,1.00022195148998,15000,5000,20,500
"580",1000,1000,100,0.4,1,0.365,0.903,93.0922,104.6315,117.517,0.378234,0.408605,0.444502,1.00024164363446,1.00020563502722,15000,5000,20,500
"581",1000,1000,100,0.4,1,0.385,0.882,94.2246,105.5975,119.093,0.395982,0.431801,0.465009,1.00157669435583,1.0079344277462,15000,5000,20,500
"582",1000,1000,100,0.4,1,0.365,0.882,87.9757,99.4209,111.556,0.376291,0.4110865,0.442485,1.00225339420603,1.00159984289779,15000,5000,20,500
"583",1000,1000,100,0.4,1,0.379,0.897,86.206,97.36485,107.705,0.391513,0.421905,0.455638,1.00697979249481,0.999749148968311,15000,5000,20,500
"584",1000,1000,100,0.4,1,0.364,0.906,85.3309,96.7519,107.073,0.369362,0.403109,0.434119,1.00208012090719,1.0009861895654,15000,5000,20,500
"585",1000,1000,100,0.4,1,0.369,0.91,82.6171,93.40615,104.175,0.375239,0.407736,0.441369,1.00065962433055,0.999262606735501,15000,5000,20,500
"586",1000,1000,100,0.4,1,0.37,0.893,91.565,103.523,116.126,0.377626,0.409309,0.442676,1.00161842629756,1.00012774260978,15000,5000,20,500
"587",1000,1000,100,0.4,1,0.374,0.899,86.7657,98.5882,109.976,0.383209,0.413794,0.446817,1.00693525584309,1.00197042566114,15000,5000,20,500
"588",1000,1000,100,0.4,1,0.365,0.903,88.541,98.9971,111.098,0.371911,0.40598,0.436221,1.00059528344482,1.00125227707342,15000,5000,20,500
"589",1000,1000,100,0.4,1,0.37,0.905,93.0682,105.7645,118.319,0.380685,0.4135545,0.447916,1.00568383794366,1.00063935208094,15000,5000,20,500
"590",1000,1000,100,0.4,1,0.359,0.884,97.9865,111.3995,124.636,0.370884,0.4045575,0.437905,1.00352721226939,1.00159709297773,15000,5000,20,500
"591",1000,1000,100,0.4,1,0.352,0.886,81.7176,92.81205,103.512,0.357248,0.3909035,0.42283,1.00062347803666,0.999126599900119,15000,5000,20,500
"592",1000,1000,100,0.4,1,0.387,0.915,91.7141,103.7135,116.052,0.400481,0.431445,0.469075,1.00385856498071,1.00466299109409,15000,5000,20,500
"593",1000,1000,100,0.4,1,0.36,0.903,89.1145,101.05,112.455,0.362742,0.395603,0.428194,1.00290581461863,1.0009169419811,15000,5000,20,500
"594",1000,1000,100,0.4,1,0.365,0.902,92.218,103.3265,114.767,0.372355,0.404498,0.435713,1.00025238219327,0.999398399002959,15000,5000,20,500
"595",1000,1000,100,0.4,1,0.38,0.907,90.3876,101.3215,113.822,0.389969,0.42588,0.460016,1.00141506598409,1.00100111996491,15000,5000,20,500
"596",1000,1000,100,0.4,1,0.401,0.902,77.3378,85.6051,95.4894,0.408232,0.4403875,0.473046,1.00313462986791,1.0014504362041,15000,5000,20,500
"597",1000,1000,100,0.4,1,0.369,0.895,88.8762,100.7885,111.853,0.381656,0.4127025,0.44848,1.00241701858054,1.00160659456147,15000,5000,20,500
"598",1000,1000,100,0.4,1,0.395,0.918,95.6357,107.645,119.571,0.408992,0.4411845,0.474136,1.00311537442529,1.00440656867224,15000,5000,20,500
"599",1000,1000,100,0.4,1,0.388,0.902,90.4163,102.6585,114.603,0.398998,0.4326615,0.465533,1.01484970644516,1.00003022616034,15000,5000,20,500
"600",1000,1000,100,0.4,1,0.373,0.912,86.7355,98.33575,108.967,0.376108,0.4101805,0.439783,1.0075587830762,0.999647472184926,15000,5000,20,500
"601",100,500,150,0.4,1,0.34,0.75,78.3534,147.142,310.668,0.302309,0.4816555,0.700964,1.08870846092384,1.09451751517547,15000,5000,20,500
"602",100,500,150,0.4,1,0.27,0.7,121.151,350.357,767.777,0.34606,0.587882,0.969705,1.09792083171553,1.06219212243683,15000,5000,20,500
"603",100,500,150,0.4,1,0.31,0.69,90.0631,199.686,454.508,0.320169,0.5028145,0.84438,1.05620697066213,1.05412247574263,15000,5000,20,500
"604",100,500,150,0.4,1,0.3,0.76,65.2835,110.825,197.031,0.268339,0.3871965,0.542011,1.00784313774207,1.00494455572785,15000,5000,20,500
"605",100,500,150,0.4,1,0.33,0.73,76.5246,156.5545,332.833,0.310079,0.480372,0.730912,1.07261246699254,1.06416695539593,25000,5000,20,1000
"606",100,500,150,0.4,1,0.34,0.71,133.232,299.422,593.314,0.461403,0.682696,0.993745,1.04381675108629,1.04343271537672,25000,5000,20,1000
"607",100,500,150,0.4,1,0.27,0.75,48.8653,91.92735,148.215,0.234656,0.3394135,0.468748,1.020916274917,1.00343710467727,15000,5000,20,500
"608",100,500,150,0.4,1,0.28,0.74,53.9257,120.2565,255.335,0.250768,0.373315,0.56533,1.02425438932212,1.0131426649437,15000,5000,20,500
"609",100,500,150,0.4,1,0.37,0.77,84.2521,164.4265,412.43,0.375154,0.550041,0.902707,1.05603617087993,1.06955385857601,25000,5000,20,1000
"610",100,500,150,0.4,1,0.25,0.72,61.765,115.706,203.088,0.212639,0.336798,0.459935,1.09124024380543,1.0146395583684,15000,5000,20,500
"611",100,500,150,0.4,1,0.34,0.72,120.587,257.933,507.15,0.406199,0.619138,0.960987,1.02835046760701,1.0211380903168,25000,5000,20,1000
"612",100,500,150,0.4,1,0.29,0.69,111.056,213.567,431.449,0.305472,0.490875,0.753849,1.08773104635914,1.03636824786971,15000,5000,20,500
"613",100,500,150,0.4,1,0.27,0.69,43.0032,71.95965,116.917,0.218654,0.315401,0.420658,1.00176246343333,1.00272684842284,15000,5000,20,500
"614",100,500,150,0.4,1,0.33,0.73,70.6359,126.666,197.17,0.319413,0.4374945,0.602179,1.00951609898824,1.00673957031925,15000,5000,20,500
"615",100,500,150,0.4,1,0.3,0.77,56.996,101.598,175.32,0.270484,0.3796215,0.51624,1.01224134056609,1.00955751011747,15000,5000,20,500
"616",100,500,150,0.4,1,0.38,0.75,96.4239,167.028,299.003,0.409384,0.563003,0.793837,1.06942868640883,1.07501770293438,15000,5000,20,500
"617",100,500,150,0.4,1,0.27,0.69,60.6418,125.664,233.977,0.217188,0.3719655,0.527378,1.05363892388666,1.03403026391792,15000,5000,20,500
"618",100,500,150,0.4,1,0.24,0.71,60.4467,112.1515,224.93,0.190402,0.3225455,0.453075,1.05297021653474,1.02471879326523,15000,5000,20,500
"619",100,500,150,0.4,1,0.35,0.7,74.2922,146.384,283.072,0.336797,0.498645,0.725477,1.07159045170098,1.06370236031113,35000,5000,20,1500
"620",100,500,150,0.4,1,0.32,0.74,79.6281,169.989,378.906,0.299716,0.4776065,0.741698,1.05420691250257,1.05461653951953,15000,5000,20,500
"621",100,500,150,0.4,1,0.26,0.72,56.1277,99.21285,172.592,0.21697,0.32308,0.444722,1.01980534825081,1.00744295178048,15000,5000,20,500
"622",100,500,150,0.4,1,0.32,0.64,101.453,205.3665,474.015,0.335178,0.523444,0.882051,1.07174347196914,1.06515853022616,25000,5000,20,1000
"623",100,500,150,0.4,1,0.27,0.67,66.7868,142.0915,330.939,0.224547,0.381029,0.599531,1.01877999168394,1.02204902497953,25000,5000,20,1000
"624",100,500,150,0.4,1,0.23,0.71,56.7715,120.269,272.47,0.188262,0.3199675,0.495582,1.03293638932196,1.09861955280611,185000,5000,20,9000
"625",100,500,150,0.4,1,0.33,0.65,73.9918,156.396,387.03,0.312179,0.4789705,0.777108,1.06178228871219,1.03126217849575,15000,5000,20,500
"626",100,500,150,0.4,1,0.23,0.7,68.5205,151.538,347.803,0.204727,0.3341645,0.553266,1.03103639538212,1.02727975517269,15000,5000,20,500
"627",100,500,150,0.4,1,0.29,0.73,64.798,121.677,224.898,0.267054,0.397798,0.563847,1.0123857351334,1.00535816573428,15000,5000,20,500
"628",100,500,150,0.4,1,0.34,0.74,51.4024,94.5064,172.464,0.300403,0.419894,0.569158,1.03281951606345,1.01676565410931,15000,5000,20,500
"629",100,500,150,0.4,1,0.37,0.78,70.0667,138.097,342.775,0.330452,0.5011695,0.811429,1.0254718686293,1.03466640647951,35000,5000,20,1500
"630",100,500,150,0.4,1,0.39,0.82,74.5671,137.076,295.648,0.354941,0.5298475,0.781267,1.04668517668193,1.04282811026617,35000,5000,20,1500
"631",100,500,150,0.4,1,0.26,0.72,85.8044,215.177,542.412,0.231095,0.4393215,0.771224,1.08138005428951,1.07457580334346,25000,5000,20,1000
"632",100,500,150,0.4,1,0.34,0.65,99.0212,209.7075,384.93,0.360965,0.560041,0.820182,1.0286200278371,1.0240121105635,15000,5000,20,500
"633",100,500,150,0.4,1,0.39,0.77,109.244,206.2935,350.172,0.445265,0.642323,0.898295,1.00949320400251,1.00294031497203,15000,5000,20,500
"634",100,500,150,0.4,1,0.35,0.73,99.4411,210.4275,446.999,0.360347,0.5648715,0.896353,1.0420273863118,1.03078616268934,25000,5000,20,1000
"635",100,500,150,0.4,1,0.31,0.76,56.5719,94.7723,154.563,0.267879,0.381026,0.522068,1.03170952858091,1.03208940012484,15000,5000,20,500
"636",100,500,150,0.4,1,0.26,0.7,86.6261,183.684,358.298,0.250422,0.406297,0.622746,1.03418324420273,1.01424075944238,15000,5000,20,500
"637",100,500,150,0.4,1,0.31,0.77,89.9177,192.898,516.254,0.305446,0.500411,0.887619,1.08393189684914,1.09150991027011,35000,5000,20,1500
"638",100,500,150,0.4,1,0.34,0.63,72.1693,134.6425,243.982,0.332718,0.469249,0.668707,1.05446061248236,1.04351578179982,15000,5000,20,500
"639",100,500,150,0.4,1,0.3,0.72,60.5863,141.146,443.507,0.269875,0.433394,0.774881,1.07784537856796,1.08070484487755,35000,5000,20,1500
"640",100,500,150,0.4,1,0.22,0.64,43.8581,108.318,264.725,0.184516,0.2950915,0.455183,1.08783001806398,1.0499469326778,15000,5000,20,500
"641",100,500,150,0.4,1,0.33,0.76,74.8706,157.3915,402.834,0.29618,0.480426,0.802368,1.06623128974672,1.0566886373351,25000,5000,20,1000
"642",100,500,150,0.4,1,0.33,0.69,71.3159,138.877,278.476,0.30676,0.468329,0.665842,1.05302348742075,1.04832756261692,15000,5000,20,500
"643",100,500,150,0.4,1,0.27,0.69,56.0334,102.265,171.848,0.233524,0.342567,0.470014,1.00125186078128,1.00038949588956,15000,5000,20,500
"644",100,500,150,0.4,1,0.27,0.71,78.4069,150.346,302.952,0.253879,0.391146,0.585615,1.0333861868258,1.03304371311863,15000,5000,20,500
"645",100,500,150,0.4,1,0.26,0.68,113.058,338.0735,744.919,0.315497,0.557719,0.959556,1.07582531556173,1.06754829982628,75000,5000,20,3500
"646",100,500,150,0.4,1,0.26,0.76,88.2701,264.0225,579.132,0.253821,0.468221,0.831249,1.01406652729919,1.01539818407852,25000,5000,20,1000
"647",100,500,150,0.4,1,0.3,0.74,49.4662,80.31825,125.525,0.249574,0.3647495,0.467847,1.00503816904503,0.999859901224537,15000,5000,20,500
"648",100,500,150,0.4,1,0.15,0.7,96.0974,490.5805,1833.09,0.165658,0.416293,0.953916,1.09924536021634,1.09867303129387,95000,5000,20,4500
"649",100,500,150,0.4,1,0.32,0.69,102.348,218.5555,540.569,0.365778,0.550402,0.931778,1.02668888907973,1.03082657052421,15000,5000,20,500
"650",100,500,150,0.4,1,0.32,0.68,93.5598,202.719,407.741,0.329593,0.522839,0.809297,1.04308002879965,1.0275889278866,25000,5000,20,1000
"651",500,500,150,0.4,1,0.304,0.708,112.349,152.485,207.726,0.367423,0.431539,0.519815,1.02821362118827,1.01891253625444,15000,5000,20,500
