"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","R_hat_delta","MCMCiter","Burn_in","N_thin","N_sample"
"253",1000,1000,50,0.4,0.375,0.955,44.5031,49.1945,55.4694,0.999797205790599,15000,5000,20,500
"254",1000,1000,50,0.4,0.379,0.953,44.5269,50.00665,55.2402,1.00105748577316,15000,5000,20,500
"255",1000,1000,50,0.4,0.387,0.947,43.7731,48.3163,53.8175,1.00349844988422,15000,5000,20,500
"256",1000,1000,50,0.4,0.377,0.951,49.0305,54.52675,60.6778,1.00020128137162,15000,5000,20,500
"257",1000,1000,50,0.4,0.404,0.95,47.3622,52.6664,57.9705,1.0016582825484,15000,5000,20,500
"258",1000,1000,50,0.4,0.382,0.953,44.9098,49.47745,55.1723,1.00476192448824,15000,5000,20,500
"259",1000,1000,50,0.4,0.369,0.949,44.3499,49.462,55.0524,1.00058605687774,15000,5000,20,500
"260",1000,1000,50,0.4,0.398,0.941,42.1659,46.3435,51.6133,1.00154953299428,15000,5000,20,500
"261",1000,1000,50,0.4,0.361,0.952,45.2439,50.1951,55.7429,1.00116218403962,15000,5000,20,500
"262",1000,1000,50,0.4,0.369,0.963,46.0955,51.4913,57.7581,1.00016969141724,15000,5000,20,500
"263",1000,1000,50,0.4,0.372,0.952,45.5391,50.62295,56.2432,0.999534542662548,15000,5000,20,500
"264",1000,1000,50,0.4,0.373,0.956,42.8649,47.4123,52.6721,1.0001438102931,15000,5000,20,500
"265",1000,1000,50,0.4,0.385,0.965,48.8249,54.6525,60.2554,1.00794019225262,15000,5000,20,500
"266",1000,1000,50,0.4,0.382,0.95,45.6679,50.513,56.746,1.00342947650732,15000,5000,20,500
"267",1000,1000,50,0.4,0.359,0.959,43.3973,48.30885,54.0197,0.999338203926881,15000,5000,20,500
"268",1000,1000,50,0.4,0.395,0.949,46.8085,51.8468,57.4507,1.00202826579248,15000,5000,20,500
"269",1000,1000,50,0.4,0.372,0.953,47.5048,52.6392,58.8498,1.00367502998991,15000,5000,20,500
"270",1000,1000,50,0.4,0.392,0.958,46.3329,51.14205,56.8747,1.00233672810125,15000,5000,20,500
"271",1000,1000,50,0.4,0.414,0.953,46.9204,52.06515,57.4538,1.00374941737251,15000,5000,20,500
"272",1000,1000,50,0.4,0.375,0.945,44.1262,49.3907,54.5502,0.999227510444615,15000,5000,20,500
"273",1000,1000,50,0.4,0.371,0.938,44.4733,50.1909,55.082,1.00168247121283,15000,5000,20,500
"274",1000,1000,50,0.4,0.387,0.951,44.1666,49.1643,54.6122,1.00107892595901,15000,5000,20,500
"275",1000,1000,50,0.4,0.361,0.946,50.5196,55.9577,63.029,0.999348598718522,15000,5000,20,500
"276",1000,1000,50,0.4,0.396,0.955,46.4402,52.24185,57.5,0.999860632688761,15000,5000,20,500
"277",1000,1000,50,0.4,0.374,0.962,42.4256,47.1183,52.7795,1.00019214200237,15000,5000,20,500
"278",1000,1000,50,0.4,0.384,0.939,46.8055,52.2477,58.1777,1.00037885335323,15000,5000,20,500
"279",1000,1000,50,0.4,0.371,0.938,41.8731,46.7024,51.8352,0.999943545093062,15000,5000,20,500
"280",1000,1000,50,0.4,0.37,0.943,46.8084,51.8071,57.8517,1.00006936918387,15000,5000,20,500
"281",1000,1000,50,0.4,0.386,0.955,46.2845,51.6424,57.477,1.00277463458303,15000,5000,20,500
"282",1000,1000,50,0.4,0.386,0.946,46.9474,52.3936,57.9344,0.999818900241209,15000,5000,20,500
"283",1000,1000,50,0.4,0.41,0.952,43.191,47.4138,52.2067,1.00044343711263,15000,5000,20,500
"284",1000,1000,50,0.4,0.374,0.947,41.4689,46.1778,51.3544,1.00196368366242,15000,5000,20,500
"285",1000,1000,50,0.4,0.363,0.944,46.6543,52.645,58.2334,1.00059118679413,15000,5000,20,500
"286",1000,1000,50,0.4,0.385,0.959,43.2333,48.2887,53.3858,1.00514783581131,15000,5000,20,500
"287",1000,1000,50,0.4,0.405,0.95,46.0533,50.82975,56.4272,1.00077951099568,15000,5000,20,500
"288",1000,1000,50,0.4,0.38,0.944,44.4715,49.4604,54.6895,1.00152873344885,15000,5000,20,500
"289",1000,1000,50,0.4,0.392,0.956,46.5751,52.2968,57.903,1.00183274921641,15000,5000,20,500
"290",1000,1000,50,0.4,0.39,0.939,44.6799,49.34525,54.9813,0.999846099638557,15000,5000,20,500
"291",1000,1000,50,0.4,0.38,0.948,38.8243,43.28435,47.5633,1.00128402415729,15000,5000,20,500
"292",1000,1000,50,0.4,0.41,0.948,45.5098,50.67735,55.8926,1.00312532331228,15000,5000,20,500
"293",1000,1000,50,0.4,0.375,0.94,43.5964,48.65115,53.894,0.999581091593632,15000,5000,20,500
"294",1000,1000,50,0.4,0.39,0.946,45.9292,50.8824,56.7353,1.00147016180457,15000,5000,20,500
"295",1000,1000,50,0.4,0.349,0.952,43.4413,48.0699,53.7718,1.00034625727045,15000,5000,20,500
"296",1000,1000,50,0.4,0.355,0.949,45.3765,50.3148,56.048,1.00583999745744,15000,5000,20,500
"297",1000,1000,50,0.4,0.384,0.945,44.2398,49.21325,54.7228,0.9992007171216,15000,5000,20,500
"298",1000,1000,50,0.4,0.366,0.957,52.6705,58.8799,65.1247,0.999520375980454,15000,5000,20,500
"299",1000,1000,50,0.4,0.39,0.945,46.1528,51.4175,56.9857,1.00064971487774,15000,5000,20,500
"300",1000,1000,50,0.4,0.379,0.938,41.9673,46.5522,51.6295,1.00245079143349,15000,5000,20,500
"301",100,500,100,0.4,0.32,0.8,72.4127,191.526,561.352,1.00435132833097,15000,5000,20,500
"302",100,500,100,0.4,0.32,0.79,50.5407,84.34065,132.565,1.00014765446953,15000,5000,20,500
"303",100,500,100,0.4,0.34,0.8,51.6361,82.42925,129.135,1.00124236051773,15000,5000,20,500
"304",100,500,100,0.4,0.24,0.82,59.5062,131.613,311.407,1.00184279995712,15000,5000,20,500
"305",100,500,100,0.4,0.31,0.83,37.6699,59.0767,89.5003,1.00060600445259,15000,5000,20,500
"306",100,500,100,0.4,0.3,0.86,72.1541,138.3095,305.462,1.0303219073956,15000,5000,20,500
"307",100,500,100,0.4,0.33,0.8,68.8223,134.8315,266.449,1.00800266237395,15000,5000,20,500
"308",100,500,100,0.4,0.35,0.79,56.2416,99.22475,173.324,1.00270705541986,15000,5000,20,500
"309",100,500,100,0.4,0.33,0.87,56.8079,91.16,150.808,1.0031353061386,15000,5000,20,500
"310",100,500,100,0.4,0.4,0.87,55.6121,85.7874,132.766,1.0021902878193,15000,5000,20,500
"311",100,500,100,0.4,0.28,0.76,50.0926,86.49775,140.328,1.00054037942335,15000,5000,20,500
"312",100,500,100,0.4,0.34,0.79,56.5835,93.22585,148.421,1.00271126234624,15000,5000,20,500
"313",100,500,100,0.4,0.35,0.84,60.1722,99.19135,168.042,1.0023639040914,15000,5000,20,500
"314",100,500,100,0.4,0.35,0.79,70.0419,128.855,231.441,0.999086977731452,15000,5000,20,500
"315",100,500,100,0.4,0.37,0.8,45.7229,73.86005,107.889,1.00004966241787,15000,5000,20,500
"316",100,500,100,0.4,0.25,0.75,43.6582,79.4107,134.082,1.00133662445672,15000,5000,20,500
"317",100,500,100,0.4,0.35,0.81,73.5023,112.664,188.442,1.00199134942414,15000,5000,20,500
"318",100,500,100,0.4,0.31,0.8,59.4674,101.3855,174.431,1.00141061919457,15000,5000,20,500
"319",100,500,100,0.4,0.32,0.79,72.917,157.3615,351.985,1.00415509231642,15000,5000,20,500
"320",100,500,100,0.4,0.36,0.81,53.4601,87.1565,138.157,1.0015507147761,15000,5000,20,500
"321",100,500,100,0.4,0.42,0.81,58.7066,88.9874,138.453,1.00149128644065,15000,5000,20,500
"322",100,500,100,0.4,0.4,0.85,66.5914,103.8355,161.007,1.0008166167625,15000,5000,20,500
"323",100,500,100,0.4,0.29,0.77,49.2722,82.3546,134.582,1.00287172936037,15000,5000,20,500
"324",100,500,100,0.4,0.3,0.8,61.4823,109.748,199.36,1.00583540991456,15000,5000,20,500
"325",100,500,100,0.4,0.32,0.8,57.3898,97.85455,170.051,1.00127956288445,15000,5000,20,500
"326",100,500,100,0.4,0.31,0.78,64.9514,114.8885,207.87,1.01056533587507,15000,5000,20,500
"327",100,500,100,0.4,0.22,0.74,73.6249,254.208,4905,1.00397524163039,15000,5000,20,500
"328",100,500,100,0.4,0.34,0.8,76.2524,137.4135,259.689,1.00320258714237,15000,5000,20,500
"329",100,500,100,0.4,0.35,0.8,56.7317,90.1688,138.655,1.00022504048846,15000,5000,20,500
"330",100,500,100,0.4,0.29,0.81,60.9011,114.324,214.658,1.00881814706508,15000,5000,20,500
"331",100,500,100,0.4,0.3,0.8,40.4576,69.4593,103.971,1.00402591329767,15000,5000,20,500
"332",100,500,100,0.4,0.28,0.78,45.3421,73.4338,115.621,1.00093809864498,15000,5000,20,500
"333",100,500,100,0.4,0.3,0.8,53.7998,97.94795,163.185,1.00149674467676,15000,5000,20,500
"334",100,500,100,0.4,0.29,0.76,71.1494,221.6045,2198.65,1.00058853040496,15000,5000,20,500
"335",100,500,100,0.4,0.31,0.78,66.166,118.2405,224.255,1.01224139470267,15000,5000,20,500
"336",100,500,100,0.4,0.31,0.87,60.1555,106.2065,173.44,1.00010393951511,15000,5000,20,500
"337",100,500,100,0.4,0.35,0.8,63.3451,112.521,199.305,1.0011379280428,15000,5000,20,500
"338",100,500,100,0.4,0.37,0.75,77.8869,135.0165,235.363,1.0062681385128,15000,5000,20,500
"339",100,500,100,0.4,0.31,0.79,41.0335,64.38435,101.052,1.00178187267733,15000,5000,20,500
"340",100,500,100,0.4,0.31,0.81,85.9045,225.6245,1897.82,1.00451225661704,15000,5000,20,500
"341",100,500,100,0.4,0.34,0.85,86.9359,237.054,1817.3,1.00108403817753,15000,5000,20,500
"342",100,500,100,0.4,0.36,0.82,78.8912,162.087,345,1.01050738652033,15000,5000,20,500
"343",100,500,100,0.4,0.3,0.76,68.8237,126.5435,229.801,1.01996158682979,15000,5000,20,500
"344",100,500,100,0.4,0.29,0.8,44.4294,75.039,121.28,0.999832131328886,15000,5000,20,500
"345",100,500,100,0.4,0.43,0.81,70.1996,107.1015,165.237,1.00035795597364,15000,5000,20,500
"346",100,500,100,0.4,0.36,0.84,68.1827,116.976,200.16,1.00077887571337,15000,5000,20,500
"347",100,500,100,0.4,0.35,0.84,71.9111,125.058,217.843,1.00398091746233,15000,5000,20,500
"348",100,500,100,0.4,0.3,0.82,61.3288,115.3035,205.953,1.00168292443475,15000,5000,20,500
"349",100,500,100,0.4,0.32,0.77,59.7577,106.146,179.978,1.00200286070699,15000,5000,20,500
"350",100,500,100,0.4,0.34,0.87,50.0016,78.52335,123.308,1.00175427665527,15000,5000,20,500
"351",500,500,100,0.4,0.318,0.786,77.2238,95.0328,117.971,1.00090473078677,15000,5000,20,500
"352",500,500,100,0.4,0.294,0.814,80.5051,100.776,126.537,0.999687212180135,15000,5000,20,500
"353",500,500,100,0.4,0.298,0.788,76.1881,96.53965,120.146,1.0022132006182,15000,5000,20,500
"354",500,500,100,0.4,0.294,0.782,70.5211,86.0271,107.179,0.999810061311705,15000,5000,20,500
"355",500,500,100,0.4,0.354,0.804,70.8107,85.85795,103.611,0.999787565408084,15000,5000,20,500
"356",500,500,100,0.4,0.324,0.794,66.0899,82.9688,99.8331,1.00194408538959,15000,5000,20,500
"357",500,500,100,0.4,0.308,0.802,85.5608,107.8855,136.266,1.00233031697159,15000,5000,20,500
"358",500,500,100,0.4,0.306,0.806,90.1821,110.977,144.125,1.0032411890973,15000,5000,20,500
"359",500,500,100,0.4,0.36,0.818,83.6407,105.2705,127.682,1.0014089609428,15000,5000,20,500
"360",500,500,100,0.4,0.306,0.79,95.4163,119.246,152.071,0.999124119500392,15000,5000,20,500
"361",500,500,100,0.4,0.308,0.796,81.4914,101.7195,126.42,1.00403610380555,15000,5000,20,500
"362",500,500,100,0.4,0.328,0.802,66.2911,81.34635,100.384,1.00026826220176,15000,5000,20,500
"363",500,500,100,0.4,0.312,0.826,81.435,103.351,129.3,1.00157428127008,15000,5000,20,500
"364",500,500,100,0.4,0.288,0.8,67.9314,86.2615,105.595,1.00010597783205,15000,5000,20,500
"365",500,500,100,0.4,0.358,0.824,75.2798,91.99835,111.876,1.00136731897179,15000,5000,20,500
"366",500,500,100,0.4,0.364,0.828,84.5472,102.9685,127.076,0.999181707259499,15000,5000,20,500
"367",500,500,100,0.4,0.324,0.82,87.8005,110.76,138.856,0.999674263498351,15000,5000,20,500
"368",500,500,100,0.4,0.296,0.808,73.9469,92.064,113.313,1.00064552543028,15000,5000,20,500
"369",500,500,100,0.4,0.306,0.82,82.7458,104.942,130.668,0.999485412350259,15000,5000,20,500
"370",500,500,100,0.4,0.298,0.796,73.4175,88.76795,111.043,1.0014191335455,15000,5000,20,500
"371",500,500,100,0.4,0.314,0.816,67.9586,84.62725,103.141,1.002225394348,15000,5000,20,500
"372",500,500,100,0.4,0.3,0.786,70.5034,89.31275,109.836,1.00754287085329,15000,5000,20,500
"373",500,500,100,0.4,0.32,0.784,88.0398,110.5375,139.38,1.00174032226609,15000,5000,20,500
"374",500,500,100,0.4,0.278,0.8,84.9049,110.982,139.928,0.999531669069097,15000,5000,20,500
"375",500,500,100,0.4,0.318,0.78,77.7024,97.4894,121.128,1.00161933037204,15000,5000,20,500
"376",500,500,100,0.4,0.316,0.782,78.833,94.37595,117.895,1.00109140512475,15000,5000,20,500
"377",500,500,100,0.4,0.314,0.788,75.4106,95.15235,117.135,1.00068761497723,15000,5000,20,500
"378",500,500,100,0.4,0.308,0.784,92.1441,115.2975,146.244,0.99994912370723,15000,5000,20,500
"379",500,500,100,0.4,0.27,0.782,77.8489,97.9504,123.244,1.00177003584448,15000,5000,20,500
"380",500,500,100,0.4,0.324,0.79,80.6968,102.5875,127.508,1.00157693524523,15000,5000,20,500
"381",500,500,100,0.4,0.36,0.82,91.5596,118.7145,146.17,0.99962415643919,15000,5000,20,500
"382",500,500,100,0.4,0.324,0.824,78.7456,99.6249,124.152,1.00068724472943,15000,5000,20,500
"383",500,500,100,0.4,0.314,0.808,81.4395,99.4503,123.943,1.00183693510039,15000,5000,20,500
"384",500,500,100,0.4,0.342,0.824,90.2069,112.057,140.163,1.00028885884137,15000,5000,20,500
"385",500,500,100,0.4,0.322,0.772,70.4321,86.6885,105.385,1.00010727585198,15000,5000,20,500
"386",500,500,100,0.4,0.366,0.822,81.4198,99.92615,120.692,1.00312722828244,15000,5000,20,500
"387",500,500,100,0.4,0.328,0.786,83.2682,104.981,129.608,0.999427920961718,15000,5000,20,500
"388",500,500,100,0.4,0.344,0.84,74.2173,90.78405,111.6,1.00040766271803,15000,5000,20,500
"389",500,500,100,0.4,0.316,0.816,71.8485,88.17315,108.111,1.0002004072231,15000,5000,20,500
"390",500,500,100,0.4,0.356,0.804,92.6992,115.085,145.06,1.00201896283805,15000,5000,20,500
"391",500,500,100,0.4,0.318,0.796,90.0985,115.2505,144.188,1.00223151768125,15000,5000,20,500
"392",500,500,100,0.4,0.324,0.818,78.477,98.57255,122.711,1.00047559288198,15000,5000,20,500
"393",500,500,100,0.4,0.29,0.79,78.8439,98.42495,123.71,1.00186281777495,15000,5000,20,500
"394",500,500,100,0.4,0.302,0.782,74.6227,93.9203,114.74,1.00012022954244,15000,5000,20,500
"395",500,500,100,0.4,0.278,0.764,92.3139,115.744,147.484,1.001143620154,15000,5000,20,500
"396",500,500,100,0.4,0.312,0.79,84.3245,105.868,132.78,1.00041929159358,15000,5000,20,500
"397",500,500,100,0.4,0.288,0.79,73.4922,93.47925,114.459,1.00052711957374,15000,5000,20,500
"398",500,500,100,0.4,0.322,0.816,74.7041,91.0152,113.047,1.00494465151165,15000,5000,20,500
"399",500,500,100,0.4,0.322,0.826,84.8231,107.3305,136.093,1.0004875533697,15000,5000,20,500
"400",500,500,100,0.4,0.33,0.778,75.2812,92.1335,114.918,1.00356511059522,15000,5000,20,500
"401",1000,500,100,0.4,0.289,0.792,80.7853,94.13305,109.171,0.999823051226747,15000,5000,20,500
"402",1000,500,100,0.4,0.315,0.797,74.3283,87.08155,100.344,0.999843978125248,15000,5000,20,500
"403",1000,500,100,0.4,0.307,0.806,91.3015,107.36,126.842,1.00361361481054,15000,5000,20,500
"404",1000,500,100,0.4,0.315,0.786,89.1064,104.005,121.667,1.00203641743902,15000,5000,20,500
"405",1000,500,100,0.4,0.306,0.8,82.1233,95.8357,111.847,1.0096768928702,15000,5000,20,500
"406",1000,500,100,0.4,0.345,0.799,87.3151,101.5885,118.285,1.00015662980838,15000,5000,20,500
"407",1000,500,100,0.4,0.334,0.796,90.2212,104.8695,123.006,1.00422801667099,15000,5000,20,500
"408",1000,500,100,0.4,0.312,0.813,87.6193,102.8965,119.388,1.00019489357213,15000,5000,20,500
"409",1000,500,100,0.4,0.341,0.794,84.5953,98.70595,113.851,1.0024867353238,15000,5000,20,500
"410",1000,500,100,0.4,0.29,0.819,82.3567,96.5777,112.499,0.999393794378996,15000,5000,20,500
"411",1000,500,100,0.4,0.304,0.794,80.7331,94.05925,110.169,0.99998204840512,15000,5000,20,500
"412",1000,500,100,0.4,0.327,0.793,84.609,97.89025,113.716,0.999404475993573,15000,5000,20,500
"413",1000,500,100,0.4,0.308,0.78,83.4389,97.03675,113.676,1.00456256778537,15000,5000,20,500
"414",1000,500,100,0.4,0.313,0.809,83.582,98.74735,114.408,0.999763986734433,15000,5000,20,500
"415",1000,500,100,0.4,0.327,0.786,89.8151,104.49,122.002,1.00154356226138,15000,5000,20,500
"416",1000,500,100,0.4,0.331,0.787,86.6925,99.7698,116.38,0.999719243708286,15000,5000,20,500
"417",1000,500,100,0.4,0.307,0.791,89.5309,104.9775,122.438,0.999123641627967,15000,5000,20,500
"418",1000,500,100,0.4,0.305,0.796,94.23,112.161,132.58,0.999926990859881,15000,5000,20,500
"419",1000,500,100,0.4,0.304,0.813,92.0463,108.822,127.473,1.00129982172403,15000,5000,20,500
"420",1000,500,100,0.4,0.293,0.805,87.4581,103.4065,122.848,1.0004739929852,15000,5000,20,500
"421",1000,500,100,0.4,0.342,0.817,102.024,120.64,141.417,0.999597443064647,15000,5000,20,500
"422",1000,500,100,0.4,0.304,0.801,81.831,96.0892,112.222,1.00372973230038,15000,5000,20,500
"423",1000,500,100,0.4,0.307,0.801,94.6248,113.0075,132.142,1.00004861078992,15000,5000,20,500
"424",1000,500,100,0.4,0.332,0.822,87.7597,102.3375,119.383,1.00366416413831,15000,5000,20,500
"425",1000,500,100,0.4,0.338,0.82,97.7231,115.296,135.392,0.999570578123642,15000,5000,20,500
"426",1000,500,100,0.4,0.313,0.812,82.6964,95.678,111.997,1.00165194290179,15000,5000,20,500
"427",1000,500,100,0.4,0.32,0.826,86.6316,102.5295,119.803,1.00068649811645,15000,5000,20,500
"428",1000,500,100,0.4,0.318,0.797,88.3786,102.478,119.564,1.0003878694088,15000,5000,20,500
"429",1000,500,100,0.4,0.333,0.804,86.8656,100.9345,117.668,1.00000541287751,15000,5000,20,500
"430",1000,500,100,0.4,0.319,0.804,75.6643,86.24255,98.8958,0.999842260278931,15000,5000,20,500
"431",1000,500,100,0.4,0.323,0.801,89.1764,103.457,121.598,0.999913502830636,15000,5000,20,500
"432",1000,500,100,0.4,0.322,0.788,76.2287,87.96865,102.027,0.999248498549187,15000,5000,20,500
"433",1000,500,100,0.4,0.312,0.799,85.1933,99.92655,116.886,1.00022464179092,15000,5000,20,500
"434",1000,500,100,0.4,0.316,0.809,75.7352,87.98795,102.097,1.00187194197489,15000,5000,20,500
"435",1000,500,100,0.4,0.301,0.787,89.9485,105.048,123.89,1.00144491776317,15000,5000,20,500
"436",1000,500,100,0.4,0.307,0.789,94.6577,111.193,132.363,1.00156281696722,15000,5000,20,500
"437",1000,500,100,0.4,0.299,0.774,83.1702,98.174,113.368,1.00279168630229,15000,5000,20,500
"438",1000,500,100,0.4,0.287,0.794,76.3029,90.9922,105.23,0.99955938572901,15000,5000,20,500
"439",1000,500,100,0.4,0.329,0.814,82.2974,96.9101,112.328,0.999145510557411,15000,5000,20,500
"440",1000,500,100,0.4,0.303,0.827,85.8527,101.174,118.812,0.999734618519792,15000,5000,20,500
"441",1000,500,100,0.4,0.333,0.823,100.201,119.261,139.717,1.00336829205833,15000,5000,20,500
"442",1000,500,100,0.4,0.331,0.81,82.5498,95.18565,110.609,1.00291733620243,15000,5000,20,500
"443",1000,500,100,0.4,0.299,0.791,80.1673,94.3296,111.116,1.00617263393042,15000,5000,20,500
"444",1000,500,100,0.4,0.31,0.776,89.632,105.2265,122.115,1.00090709017545,15000,5000,20,500
"445",1000,500,100,0.4,0.329,0.821,85.4594,99.7681,116.39,1.00088962236131,15000,5000,20,500
"446",1000,500,100,0.4,0.346,0.834,97.9735,113.8825,133.255,1.00219225558027,15000,5000,20,500
"447",1000,500,100,0.4,0.347,0.79,83.6322,98.0455,113.08,0.999202226771063,15000,5000,20,500
"448",1000,500,100,0.4,0.327,0.815,87.7061,103.2215,119.907,1.00057703048087,15000,5000,20,500
"449",1000,500,100,0.4,0.316,0.798,92.4582,108.735,126.368,1.00072400339058,15000,5000,20,500
"450",1000,500,100,0.4,0.345,0.777,86.9037,101.651,117.545,0.999329383121458,15000,5000,20,500
"451",100,1000,100,0.4,0.38,0.91,59.7241,86.6814,122.122,1.00105219826202,15000,5000,20,500
"452",100,1000,100,0.4,0.34,0.92,73.6285,115.185,167.133,0.999148351538531,15000,5000,20,500
"453",100,1000,100,0.4,0.37,0.91,40.3641,58.55205,78.8927,1.001163321731,15000,5000,20,500
"454",100,1000,100,0.4,0.26,0.89,59.1294,98.51875,150.447,1.00475708275115,15000,5000,20,500
"455",100,1000,100,0.4,0.43,0.9,74.9161,113.9955,158.376,1.000604926041,15000,5000,20,500
"456",100,1000,100,0.4,0.31,0.94,46.6054,74.62475,106.37,0.99964190963297,15000,5000,20,500
"457",100,1000,100,0.4,0.35,0.82,73.6554,106.059,156.805,1.00277100193403,15000,5000,20,500
"458",100,1000,100,0.4,0.28,0.88,70.0989,108.9515,172.275,1.00195235603489,15000,5000,20,500
"459",100,1000,100,0.4,0.42,0.87,61.3077,85.39395,120.856,1.00452314677534,15000,5000,20,500
"460",100,1000,100,0.4,0.36,0.84,77.9286,124.6605,182.538,1.00053237633311,15000,5000,20,500
"461",100,1000,100,0.4,0.36,0.9,65.5881,98.80985,141.212,1.00459932981082,15000,5000,20,500
"462",100,1000,100,0.4,0.32,0.9,61.6632,94.39495,139.077,1.00229912922917,15000,5000,20,500
"463",100,1000,100,0.4,0.4,0.85,76.8409,111.2435,158.533,1.00196919209125,15000,5000,20,500
"464",100,1000,100,0.4,0.25,0.93,75.8158,122.0475,194.292,0.99947471318998,15000,5000,20,500
"465",100,1000,100,0.4,0.39,0.88,73.7077,109.6945,158.114,1.00137664159486,15000,5000,20,500
"466",100,1000,100,0.4,0.33,0.89,88.1159,133.2785,210.532,1.00109319823433,15000,5000,20,500
"467",100,1000,100,0.4,0.33,0.89,68.0263,102.586,147.037,1.0001837050754,15000,5000,20,500
"468",100,1000,100,0.4,0.38,0.94,81.1939,122.095,178.679,1.00054536600373,15000,5000,20,500
"469",100,1000,100,0.4,0.29,0.88,65.0304,101.869,156.908,1.00383707750822,15000,5000,20,500
"470",100,1000,100,0.4,0.29,0.89,55.8146,90.8157,133.806,0.999481943258775,15000,5000,20,500
"471",100,1000,100,0.4,0.33,0.88,64.7078,94.71935,138.987,1.0020251626399,15000,5000,20,500
"472",100,1000,100,0.4,0.34,0.92,81.686,127.9065,196.562,0.999732508733509,15000,5000,20,500
"473",100,1000,100,0.4,0.3,0.91,50.5449,80.14065,116.246,0.999942623714112,15000,5000,20,500
"474",100,1000,100,0.4,0.32,0.87,70.2118,109.11,163.505,1.00201840637053,15000,5000,20,500
"475",100,1000,100,0.4,0.34,0.88,65.096,96.2284,140.233,0.99925695815182,15000,5000,20,500
"476",100,1000,100,0.4,0.39,0.95,54.405,79.5056,109.512,1.00385029872718,15000,5000,20,500
"477",100,1000,100,0.4,0.4,0.85,67.632,98.6412,139.943,0.999980368977977,15000,5000,20,500
"478",100,1000,100,0.4,0.39,0.87,84.1997,124.858,181.464,0.999096911262784,15000,5000,20,500
"479",100,1000,100,0.4,0.29,0.87,76.2795,122.5265,190.462,1.00162932712248,15000,5000,20,500
"480",100,1000,100,0.4,0.41,0.89,68.5824,100.99,140.719,1.00012380222151,15000,5000,20,500
"481",100,1000,100,0.4,0.33,0.91,79.1407,115.5675,175.37,1.00123969322442,15000,5000,20,500
"482",100,1000,100,0.4,0.41,0.9,64.8828,90.7423,125.986,1.00154181718246,15000,5000,20,500
"483",100,1000,100,0.4,0.38,0.91,79.8357,118.441,174.813,1.0025499236525,15000,5000,20,500
"484",100,1000,100,0.4,0.28,0.89,45.0084,69.75535,102.097,1.00014349399002,15000,5000,20,500
"485",100,1000,100,0.4,0.33,0.87,67.3011,105.3645,154.855,1.00074712562282,15000,5000,20,500
"486",100,1000,100,0.4,0.32,0.88,59.4652,91.51355,130.641,0.999955700907568,15000,5000,20,500
"487",100,1000,100,0.4,0.4,0.94,67.9013,98.01435,138.563,0.999561858994409,15000,5000,20,500
"488",100,1000,100,0.4,0.37,0.87,87.3904,131.082,198.91,1.00114999716227,15000,5000,20,500
