"","N","LEN","SIGMA","PHI","SIGMA.PHI","Pcap","Pstay","sigma_lower","sigma_med","sigma_upper","R_hat_sigma","MCMCiter","Burn_in","N_thin","N_sample"
"1872",500,500,50,0.8,1,0.678,0.924,46.4542,50.38415,54.8012,0.99957112714067,15000,5000,20,500
"1873",500,500,50,0.8,1,0.716,0.93,44.3191,48.0635,52.2067,1.00037886000267,15000,5000,20,500
"1874",500,500,50,0.8,1,0.688,0.926,45.3709,49.2737,53.5332,1.00390856346112,15000,5000,20,500
"1875",500,500,50,0.8,1,0.676,0.928,47.0519,51.04555,55.2381,1.00125176681516,15000,5000,20,500
"1876",500,500,50,0.8,1,0.718,0.92,46.2788,49.8063,53.9819,1.00161391645989,15000,5000,20,500
"1877",500,500,50,0.8,1,0.684,0.936,52.1845,56.30575,61.102,1.00065123234377,15000,5000,20,500
"1878",500,500,50,0.8,1,0.72,0.93,48.1946,51.7187,55.8254,1.001287645412,15000,5000,20,500
"1879",500,500,50,0.8,1,0.718,0.912,49.3562,53.12585,57.6134,1.00052621338778,15000,5000,20,500
"1880",500,500,50,0.8,1,0.708,0.912,48.2966,52.3579,56.3833,1.00169579312043,15000,5000,20,500
"1881",500,500,50,0.8,1,0.712,0.93,45.2449,49.43475,53.1005,0.999182409832139,15000,5000,20,500
"1882",500,500,50,0.8,1,0.68,0.896,44.1161,47.6358,51.5832,0.999906340598825,15000,5000,20,500
"1883",500,500,50,0.8,1,0.712,0.92,42.7946,46.54645,50.2094,1.00105720084209,15000,5000,20,500
"1884",500,500,50,0.8,1,0.7,0.926,48.3445,52.385,57.4015,0.999973340075181,15000,5000,20,500
"1885",500,500,50,0.8,1,0.672,0.912,45.8516,49.3229,53.8434,0.99934354186163,15000,5000,20,500
"1886",500,500,50,0.8,1,0.698,0.926,46.2422,49.93645,54.2565,1.00031371054472,15000,5000,20,500
"1887",500,500,50,0.8,1,0.672,0.898,45.0457,48.83405,52.8482,1.00190243679151,15000,5000,20,500
"1888",500,500,50,0.8,1,0.718,0.916,44.7504,48.2806,52.1848,0.999736975132835,15000,5000,20,500
"1889",500,500,50,0.8,1,0.68,0.922,43.5101,47.2912,51.2494,1.00219005054672,15000,5000,20,500
"1890",500,500,50,0.8,1,0.692,0.898,48.2721,52.2295,56.7411,1.00345706566503,15000,5000,20,500
"1891",500,500,50,0.8,1,0.702,0.906,47.3669,51.6248,55.5954,1.00203324716017,15000,5000,20,500
"1892",500,500,50,0.8,1,0.694,0.902,46.0426,49.84585,53.9678,1.00094505743632,15000,5000,20,500
"1893",500,500,50,0.8,1,0.7,0.926,47.2352,51.4859,55.8586,1.00162776560928,15000,5000,20,500
"1894",500,500,50,0.8,1,0.72,0.918,43.3421,47.0724,50.4113,1.0045731911973,15000,5000,20,500
"1895",500,500,50,0.8,1,0.718,0.916,44.8041,48.812,52.647,1.00002188991765,15000,5000,20,500
"1896",500,500,50,0.8,1,0.694,0.9,45.9613,49.50825,53.4641,0.99973049201137,15000,5000,20,500
"1897",500,500,50,0.8,1,0.666,0.926,47.4621,50.9939,55.7961,1.00076541822441,15000,5000,20,500
"1898",500,500,50,0.8,1,0.716,0.93,46.8266,50.95565,55.1049,0.999251741065592,15000,5000,20,500
"1899",500,500,50,0.8,1,0.72,0.916,45.2311,49.2526,52.8837,0.999411419480412,15000,5000,20,500
"1900",500,500,50,0.8,1,0.694,0.894,40.6072,43.96255,47.6178,1.00011018356972,15000,5000,20,500
"1901",1000,500,50,0.8,1,0.702,0.936,48.7486,51.6779,54.5607,1.00103843430384,15000,5000,20,500
"1902",1000,500,50,0.8,1,0.671,0.908,47.7345,50.76565,53.7782,1.00107024740299,15000,5000,20,500
"1903",1000,500,50,0.8,1,0.694,0.92,45.8159,48.6545,51.425,1.00168765903335,15000,5000,20,500
"1904",1000,500,50,0.8,1,0.705,0.922,48.5698,51.34075,54.2273,1.00309776426084,15000,5000,20,500
"1905",1000,500,50,0.8,1,0.703,0.924,45.3262,47.6884,50.6217,1.0007584148131,15000,5000,20,500
"1906",1000,500,50,0.8,1,0.713,0.936,47.5956,50.4064,53.2058,1.00214128289109,15000,5000,20,500
"1907",1000,500,50,0.8,1,0.698,0.904,46.8544,49.3893,52.3752,1.00113411597578,15000,5000,20,500
"1908",1000,500,50,0.8,1,0.71,0.92,44.2973,46.78515,49.4293,1.00042609791397,15000,5000,20,500
"1909",1000,500,50,0.8,1,0.714,0.914,46.2169,48.5872,51.4918,1.00312789335432,15000,5000,20,500
"1910",1000,500,50,0.8,1,0.71,0.918,49.8101,52.6561,55.5364,1.00132583909707,15000,5000,20,500
"1911",1000,500,50,0.8,1,0.699,0.92,49.007,51.8099,54.8469,0.999413950248072,15000,5000,20,500
"1912",1000,500,50,0.8,1,0.699,0.92,46.8767,49.5561,52.3876,1.00054864392188,15000,5000,20,500
"1913",1000,500,50,0.8,1,0.697,0.923,46.2005,49.11435,51.6415,1.00042502324661,15000,5000,20,500
"1914",1000,500,50,0.8,1,0.699,0.916,47.2815,50.13765,52.9113,1.00005627492051,15000,5000,20,500
"1915",1000,500,50,0.8,1,0.705,0.929,47.4677,50.2116,52.9006,1.00031054757682,15000,5000,20,500
"1916",1000,500,50,0.8,1,0.688,0.923,46.6569,49.0667,52.3098,1.00232862662508,15000,5000,20,500
"1917",1000,500,50,0.8,1,0.703,0.93,47.6591,50.26255,53.276,1.00100060479341,15000,5000,20,500
"1918",1000,500,50,0.8,1,0.661,0.916,45.8308,48.3575,51.1738,0.99973012995338,15000,5000,20,500
"1919",1000,500,50,0.8,1,0.721,0.933,47.3387,49.97035,52.8403,1.00606926891561,15000,5000,20,500
"1920",1000,500,50,0.8,1,0.687,0.911,46.1455,48.7922,51.757,0.999364366118096,15000,5000,20,500
"1921",1000,500,50,0.8,1,0.685,0.918,46.4425,49.24195,51.9892,1.00133024531506,15000,5000,20,500
"1922",1000,500,50,0.8,1,0.676,0.925,50.781,53.89175,56.9672,0.999370125159722,15000,5000,20,500
"1923",1000,500,50,0.8,1,0.711,0.931,47.0167,49.68285,52.5863,1.00170595732634,15000,5000,20,500
"1924",1000,500,50,0.8,1,0.698,0.922,45.6479,47.94185,51.0358,1.0031705800195,15000,5000,20,500
"1925",1000,500,50,0.8,1,0.687,0.933,45.4353,48.24495,50.8352,1.00104723495597,15000,5000,20,500
"1926",1000,500,50,0.8,1,0.709,0.918,47.4813,50.2845,53.1351,0.999919415055542,15000,5000,20,500
"1927",1000,500,50,0.8,1,0.716,0.928,48.5819,51.42805,54.3389,0.999453569591857,15000,5000,20,500
"1928",1000,500,50,0.8,1,0.687,0.924,47.4351,49.8947,52.9537,0.999590803568384,15000,5000,20,500
"1929",1000,500,50,0.8,1,0.718,0.933,46.2116,48.83435,51.6112,0.999863455905162,15000,5000,20,500
"1930",1000,500,50,0.8,1,0.698,0.921,45.4852,48.02275,51.0328,1.0051876889015,15000,5000,20,500
"1931",1000,500,50,0.8,1,0.719,0.927,46.4544,49.00885,51.8942,1.00240489397296,15000,5000,20,500
"1932",1000,500,50,0.8,1,0.693,0.915,46.565,49.01155,51.8968,0.999748932291878,15000,5000,20,500
"1933",1000,500,50,0.8,1,0.736,0.916,48.0117,50.98245,53.6253,1.00345076555148,15000,5000,20,500
"1934",1000,500,50,0.8,1,0.699,0.911,46.3304,48.7954,51.8124,0.999802689057133,15000,5000,20,500
"1935",1000,500,50,0.8,1,0.692,0.925,46.7233,49.5724,52.5134,1.00415718684372,15000,5000,20,500
"1936",1000,500,50,0.8,1,0.704,0.914,46.8904,49.38295,52.3821,0.999636610774679,15000,5000,20,500
"1937",1000,500,50,0.8,1,0.69,0.926,46.3521,49.0063,51.8898,1.0000075551292,15000,5000,20,500
"1938",1000,500,50,0.8,1,0.703,0.927,45.6413,47.9993,50.8267,1.00109091589858,15000,5000,20,500
"1939",1000,500,50,0.8,1,0.679,0.912,48.1374,51.00615,53.9685,0.999724871387843,15000,5000,20,500
"1940",1000,500,50,0.8,1,0.697,0.904,48.0645,51.20285,53.9976,1.00187841266071,15000,5000,20,500
"1941",1000,500,50,0.8,1,0.68,0.927,50.0117,52.9091,55.9048,0.99991391542792,15000,5000,20,500
"1942",1000,500,50,0.8,1,0.684,0.917,48.9577,51.8922,55.0853,1.0017269511879,15000,5000,20,500
"1943",1000,500,50,0.8,1,0.691,0.901,46.7022,49.51965,52.2478,1.00773934922869,15000,5000,20,500
"1944",1000,500,50,0.8,1,0.696,0.916,47.2066,49.87735,52.9128,1.00042498075899,15000,5000,20,500
"1945",1000,500,50,0.8,1,0.678,0.91,46.4685,49.3305,52.141,1.00133186038087,15000,5000,20,500
"1946",1000,500,50,0.8,1,0.679,0.917,46.8321,49.97715,52.5711,0.999561689415668,15000,5000,20,500
"1947",1000,500,50,0.8,1,0.715,0.915,48.5385,51.21465,54.2214,1.00053602566462,15000,5000,20,500
"1948",1000,500,50,0.8,1,0.693,0.915,47.5154,50.1287,52.9976,1.00359989749842,15000,5000,20,500
"1949",1000,500,50,0.8,1,0.706,0.931,45.7042,48.4399,51.0763,1.00131975975632,15000,5000,20,500
"1950",1000,500,50,0.8,1,0.701,0.912,46.5795,49.37875,52.2733,1.00215715597289,15000,5000,20,500
"1951",100,1000,50,0.8,1,0.71,0.95,47.0678,55.394,65.2265,1.00103372705205,15000,5000,20,500
"1952",100,1000,50,0.8,1,0.75,0.97,40.3274,48.98865,57.7103,1.0042008379675,15000,5000,20,500
"1953",100,1000,50,0.8,1,0.73,0.95,45.8998,54.3394,64.1282,1.00180958022936,15000,5000,20,500
"1954",100,1000,50,0.8,1,0.77,0.95,40.8901,48.7441,56.7554,1.00116850191536,15000,5000,20,500
"1955",100,1000,50,0.8,1,0.75,0.98,33.4217,39.459,46.4749,0.999939039617623,15000,5000,20,500
"1956",100,1000,50,0.8,1,0.75,0.98,39.2007,46.19115,54.1401,1.00142570283125,15000,5000,20,500
"1957",100,1000,50,0.8,1,0.75,0.96,46.7113,55.659,65.4576,1.00219096509706,15000,5000,20,500
"1958",100,1000,50,0.8,1,0.7,0.96,40.9342,48.82955,57.2383,1.0018730599761,15000,5000,20,500
"1959",100,1000,50,0.8,1,0.79,0.99,44.2556,51.55045,61.0043,0.999670728436552,15000,5000,20,500
"1960",100,1000,50,0.8,1,0.73,0.96,45.1065,53.03705,63.109,1.00087293660028,15000,5000,20,500
"1961",100,1000,50,0.8,1,0.75,0.97,37.7883,44.52465,52.8321,1.00052217654164,15000,5000,20,500
"1962",100,1000,50,0.8,1,0.71,0.97,36.6912,44.65355,52.4633,1.00109115452407,15000,5000,20,500
"1963",100,1000,50,0.8,1,0.75,0.97,42.6303,50.661,59.8326,1.0050745272383,15000,5000,20,500
"1964",100,1000,50,0.8,1,0.73,0.95,46.4403,55.3226,66.1957,1.00071430629662,15000,5000,20,500
"1965",100,1000,50,0.8,1,0.73,0.98,42.4436,50.42175,60.0563,1.00003422866969,15000,5000,20,500
"1966",100,1000,50,0.8,1,0.67,0.97,42.758,51.77035,61.8745,1.00086139020623,15000,5000,20,500
"1967",100,1000,50,0.8,1,0.79,0.98,42.1209,49.6993,57.9714,0.999790222820043,15000,5000,20,500
"1968",100,1000,50,0.8,1,0.73,0.98,36.2239,43.0386,50.857,1.00305056112869,15000,5000,20,500
"1969",100,1000,50,0.8,1,0.7,0.96,41.5814,49.26855,58.3449,0.999268390868459,15000,5000,20,500
"1970",100,1000,50,0.8,1,0.77,0.97,42.1539,49.48665,58.1493,1.0001099850682,15000,5000,20,500
"1971",100,1000,50,0.8,1,0.76,0.97,38.8551,45.9006,53.9842,1.00093324033277,15000,5000,20,500
"1972",100,1000,50,0.8,1,0.8,0.97,40.6437,47.33985,55.7258,0.999756533453745,15000,5000,20,500
"1973",100,1000,50,0.8,1,0.7,0.94,41.9219,50.1997,59.037,0.99997937263942,15000,5000,20,500
"1974",100,1000,50,0.8,1,0.69,0.92,39.6758,47.85155,56.8247,1.00184562181074,15000,5000,20,500
"1975",100,1000,50,0.8,1,0.67,0.93,43.2874,52.0837,61.2262,1.00095874637537,15000,5000,20,500
"1976",100,1000,50,0.8,1,0.69,0.96,41.8908,50.37315,59.3391,1.00166270976376,15000,5000,20,500
"1977",100,1000,50,0.8,1,0.75,0.91,44.5741,53.0699,62.4998,1.00291525020454,15000,5000,20,500
"1978",100,1000,50,0.8,1,0.7,0.95,43.1419,52.37015,61.3718,1.00054250102389,15000,5000,20,500
"1979",100,1000,50,0.8,1,0.68,0.93,45.5381,55.02125,64.9401,1.00149243793687,15000,5000,20,500
"1980",100,1000,50,0.8,1,0.64,0.92,43.0847,51.5832,61.2308,1.00126085469989,15000,5000,20,500
"1981",100,1000,50,0.8,1,0.71,0.99,45.1324,54.00905,64.195,0.999377449004553,15000,5000,20,500
"1982",100,1000,50,0.8,1,0.69,0.98,44.2135,52.76595,62.2485,1.00251456385066,15000,5000,20,500
"1983",100,1000,50,0.8,1,0.7,0.96,48.0013,58.616,69.0711,0.999891693540142,15000,5000,20,500
"1984",100,1000,50,0.8,1,0.69,0.98,42.0499,50.3917,59.5184,1.00190070264577,15000,5000,20,500
"1985",100,1000,50,0.8,1,0.68,0.96,46.0127,55.11815,64.954,1.00119912125641,15000,5000,20,500
"1986",100,1000,50,0.8,1,0.68,0.96,38.7103,46.3186,54.9574,1.00186428004121,15000,5000,20,500
"1987",100,1000,50,0.8,1,0.72,0.98,48.2425,57.0869,68.027,1.00053703120602,15000,5000,20,500
"1988",100,1000,50,0.8,1,0.75,0.91,47.3737,56.15335,66.6183,0.999100962205774,15000,5000,20,500
"1989",100,1000,50,0.8,1,0.62,0.94,43.2328,52.6581,63.7081,1.00269668366447,15000,5000,20,500
"1990",100,1000,50,0.8,1,0.66,0.96,42.9255,51.2071,61.657,1.00279338374056,15000,5000,20,500
"1991",100,1000,50,0.8,1,0.75,0.9,45.6781,54.63115,64.122,1.00237611376769,15000,5000,20,500
"1992",100,1000,50,0.8,1,0.74,0.96,44.4376,52.05475,62.2818,1.0001951753547,15000,5000,20,500
"1993",100,1000,50,0.8,1,0.83,0.98,44.8428,52.598,62.1749,0.999501420607352,15000,5000,20,500
"1994",100,1000,50,0.8,1,0.7,0.98,40.7679,48.151,57.4414,1.0005373408734,15000,5000,20,500
"1995",100,1000,50,0.8,1,0.67,0.93,38.6913,46.2907,54.3624,1.00048170016082,15000,5000,20,500
"1996",100,1000,50,0.8,1,0.69,0.93,44.5164,52.6296,63.0418,0.999342033036738,15000,5000,20,500
"1997",100,1000,50,0.8,1,0.75,0.97,36.2159,43.5326,50.8202,1.00250173143688,15000,5000,20,500
"1998",100,1000,50,0.8,1,0.72,0.96,39.4509,46.83315,55.274,1.00001513675926,15000,5000,20,500
"1999",100,1000,50,0.8,1,0.62,0.93,40.7918,49.2993,59.0907,1.00045783994248,15000,5000,20,500
"2000",100,1000,50,0.8,1,0.74,0.97,42.9551,50.40175,59.884,1.00088755162832,15000,5000,20,500
"2001",500,1000,50,0.8,1,0.748,0.964,46.5572,50.1949,53.872,1.00085793519741,15000,5000,20,500
"2002",500,1000,50,0.8,1,0.73,0.972,49.4463,53.2254,57.2939,1.00191261643473,15000,5000,20,500
"2003",500,1000,50,0.8,1,0.704,0.94,47.3515,51.22595,55.1665,1.00063948747874,15000,5000,20,500
"2004",500,1000,50,0.8,1,0.722,0.952,46.818,50.85455,54.4223,1.00290449915971,15000,5000,20,500
"2005",500,1000,50,0.8,1,0.728,0.968,46.3209,50.1203,53.6821,0.999919644778318,15000,5000,20,500
"2006",500,1000,50,0.8,1,0.752,0.96,43.5472,47.3067,50.7518,1.00448152454353,15000,5000,20,500
"2007",500,1000,50,0.8,1,0.728,0.956,49.2853,52.60385,56.9196,1.00016623159722,15000,5000,20,500
"2008",500,1000,50,0.8,1,0.716,0.936,46.3982,49.8986,53.6674,1.00162197458977,15000,5000,20,500
"2009",500,1000,50,0.8,1,0.726,0.948,47.7663,51.1248,55.3607,0.999802756844204,15000,5000,20,500
"2010",500,1000,50,0.8,1,0.72,0.952,46.3833,50.0688,53.7918,0.999732363482374,15000,5000,20,500
"2011",500,1000,50,0.8,1,0.73,0.958,47.5744,51.66625,55.3098,1.00051329704052,15000,5000,20,500
"2012",500,1000,50,0.8,1,0.726,0.97,46.7821,49.972,54.2169,1.00033232428166,15000,5000,20,500
"2013",500,1000,50,0.8,1,0.738,0.968,46.0473,49.6925,53.484,1.00070239391191,15000,5000,20,500
"2014",500,1000,50,0.8,1,0.74,0.96,48.5958,52.2503,56.0747,1.00094533404703,15000,5000,20,500
"2015",500,1000,50,0.8,1,0.702,0.952,47.0974,51.3675,55.0885,0.999179612538852,15000,5000,20,500
"2016",500,1000,50,0.8,1,0.708,0.956,46.1187,50.127,53.803,1.00033725278495,15000,5000,20,500
"2017",500,1000,50,0.8,1,0.72,0.95,47.5126,51.4278,55.2943,0.999766736294087,15000,5000,20,500
"2018",500,1000,50,0.8,1,0.738,0.956,45.5075,48.9696,52.5652,1.00116975691674,15000,5000,20,500
"2019",500,1000,50,0.8,1,0.712,0.97,46.5741,50.35255,54.1335,1.00247262219944,15000,5000,20,500
"2020",500,1000,50,0.8,1,0.772,0.974,46.8133,50.4492,54.1037,1.00079288128584,15000,5000,20,500
"2021",500,1000,50,0.8,1,0.748,0.954,46.277,49.9901,53.5148,1.00456063978119,15000,5000,20,500
"2022",500,1000,50,0.8,1,0.718,0.958,48.9312,52.35555,56.6571,0.999472282679816,15000,5000,20,500
"2023",500,1000,50,0.8,1,0.734,0.952,45.8192,49.46915,52.8583,1.00103956267317,15000,5000,20,500
"2024",500,1000,50,0.8,1,0.704,0.942,47.3265,51.02365,54.9082,1.00046156019859,15000,5000,20,500
"2025",500,1000,50,0.8,1,0.758,0.962,49.6524,53.34885,57.4328,1.00066038337237,15000,5000,20,500
"2026",500,1000,50,0.8,1,0.718,0.964,46.8892,50.55055,54.572,1.00140865713887,15000,5000,20,500
"2027",500,1000,50,0.8,1,0.728,0.978,46.0553,49.64615,53.3621,0.999451917186386,15000,5000,20,500
"2028",500,1000,50,0.8,1,0.758,0.954,45.9985,49.82105,53.3168,0.999699637171376,15000,5000,20,500
"2029",500,1000,50,0.8,1,0.706,0.952,46.0919,49.84175,53.6031,1.00291326358161,15000,5000,20,500
"2030",500,1000,50,0.8,1,0.746,0.974,45.2011,48.4783,52.4647,1.00014907379991,15000,5000,20,500
"2031",500,1000,50,0.8,1,0.712,0.966,47.6618,51.4409,55.178,1.00102334054318,15000,5000,20,500
"2032",500,1000,50,0.8,1,0.734,0.958,45.6214,49.01105,52.7872,1.00201353524671,15000,5000,20,500
"2033",500,1000,50,0.8,1,0.71,0.97,45.8416,50.0056,53.8036,1.00010754296968,15000,5000,20,500
"2034",500,1000,50,0.8,1,0.748,0.968,45.5223,49.0092,52.3804,1.00516227379987,15000,5000,20,500
"2035",500,1000,50,0.8,1,0.726,0.966,45.6537,48.8843,52.7884,1.00143644631118,15000,5000,20,500
"2036",500,1000,50,0.8,1,0.718,0.966,47.2268,50.7128,54.9643,1.00154439830687,15000,5000,20,500
"2037",500,1000,50,0.8,1,0.722,0.95,48.2824,52.09955,56.4588,1.00066949601593,15000,5000,20,500
"2038",500,1000,50,0.8,1,0.71,0.956,45.9608,49.4444,53.2467,1.00177904078407,15000,5000,20,500
"2039",500,1000,50,0.8,1,0.748,0.952,47.2495,50.7524,54.5602,1.00015621948074,15000,5000,20,500
"2040",500,1000,50,0.8,1,0.74,0.964,46.1945,50.09905,53.7998,1.00251828004717,15000,5000,20,500
"2041",500,1000,50,0.8,1,0.758,0.962,46.5435,49.9386,53.875,1.00036011821641,15000,5000,20,500
"2042",500,1000,50,0.8,1,0.728,0.968,43.235,46.68355,50.0345,0.999445232321575,15000,5000,20,500
"2043",500,1000,50,0.8,1,0.746,0.982,45.804,49.533,53.1492,0.999068329089953,15000,5000,20,500
"2044",500,1000,50,0.8,1,0.732,0.946,50.4925,54.2552,58.4619,0.999590940580109,15000,5000,20,500
"2045",500,1000,50,0.8,1,0.74,0.966,44.6573,48.2326,51.9388,1.00176513955978,15000,5000,20,500
"2046",500,1000,50,0.8,1,0.73,0.954,46.2985,50.24945,53.9715,1.00322415724922,15000,5000,20,500
"2047",500,1000,50,0.8,1,0.702,0.952,44.9739,48.568,52.2784,0.999451879322447,15000,5000,20,500
"2048",500,1000,50,0.8,1,0.75,0.972,43.0357,46.639,50.0359,1.00056556637605,15000,5000,20,500
"2049",500,1000,50,0.8,1,0.746,0.958,48.5684,52.3845,56.3821,1.00283008679932,15000,5000,20,500
"2050",500,1000,50,0.8,1,0.696,0.952,48.7722,53.05475,57.374,1.003490188031,15000,5000,20,500
"2051",1000,1000,50,0.8,1,0.743,0.967,48.2073,51.05875,53.4747,1.00045212508946,15000,5000,20,500
"2052",1000,1000,50,0.8,1,0.734,0.952,46.6807,49.23645,51.683,1.00028112949361,15000,5000,20,500
"2053",1000,1000,50,0.8,1,0.73,0.955,46.8136,49.40345,52.0322,1.00303734785195,15000,5000,20,500
"2054",1000,1000,50,0.8,1,0.743,0.964,48.8512,51.37895,54.27,1.00355160788482,15000,5000,20,500
"2055",1000,1000,50,0.8,1,0.727,0.955,45.274,47.7386,50.487,0.99961810921779,15000,5000,20,500
"2056",1000,1000,50,0.8,1,0.732,0.962,46.038,48.42315,51.1514,1.00055580881168,15000,5000,20,500
"2057",1000,1000,50,0.8,1,0.722,0.955,48.136,50.70995,53.5295,0.999747719732571,15000,5000,20,500
"2058",1000,1000,50,0.8,1,0.729,0.964,45.8719,48.28675,50.8169,1.00396023457393,15000,5000,20,500
"2059",1000,1000,50,0.8,1,0.71,0.953,47.0062,49.74125,52.4432,1.0010347285744,15000,5000,20,500
"2060",1000,1000,50,0.8,1,0.724,0.956,47.5613,50.1159,52.7255,1.00151684067817,15000,5000,20,500
"2061",1000,1000,50,0.8,1,0.746,0.963,47.9653,50.49975,53.2378,0.999444603453988,15000,5000,20,500
"2062",1000,1000,50,0.8,1,0.752,0.958,46.2395,48.7467,51.364,1.00047658729593,15000,5000,20,500
"2063",1000,1000,50,0.8,1,0.727,0.953,47.1282,49.71265,52.1345,1.00122565495586,15000,5000,20,500
"2064",1000,1000,50,0.8,1,0.726,0.946,46.7768,49.27925,51.841,0.999747509910001,15000,5000,20,500
"2065",1000,1000,50,0.8,1,0.724,0.96,49.2877,52.0632,54.8462,1.00003069582012,15000,5000,20,500
"2066",1000,1000,50,0.8,1,0.741,0.966,44.4949,46.8103,49.2442,0.999544975437855,15000,5000,20,500
"2067",1000,1000,50,0.8,1,0.744,0.96,47.8082,50.6096,53.157,0.999815104778389,15000,5000,20,500
"2068",1000,1000,50,0.8,1,0.754,0.966,47.092,49.7286,52.2439,1.00086171467578,15000,5000,20,500
"2069",1000,1000,50,0.8,1,0.72,0.949,45.8426,48.4087,51.0181,1.00005811664726,15000,5000,20,500
"2070",1000,1000,50,0.8,1,0.735,0.972,45.778,48.5781,51.0464,1.0029091982275,15000,5000,20,500
"2071",1000,1000,50,0.8,1,0.716,0.954,48.6599,51.5966,54.4041,0.999427517793343,15000,5000,20,500
"2072",1000,1000,50,0.8,1,0.752,0.962,45.8881,48.3574,50.9522,1.00020418439721,15000,5000,20,500
"2073",1000,1000,50,0.8,1,0.747,0.966,47.58,50.0119,53.0727,1.00034226263238,15000,5000,20,500
"2074",1000,1000,50,0.8,1,0.743,0.955,45.0923,47.4295,50.085,1.00161540497875,15000,5000,20,500
"2075",1000,1000,50,0.8,1,0.746,0.964,49.1988,51.65745,54.4894,1.00112303620969,15000,5000,20,500
"2076",1000,1000,50,0.8,1,0.73,0.958,48.9863,51.5462,54.4911,1.00166829159023,15000,5000,20,500
"2077",1000,1000,50,0.8,1,0.738,0.965,49.1823,51.68825,54.586,0.999588762609165,15000,5000,20,500
"2078",1000,1000,50,0.8,1,0.728,0.965,48.4612,51.11415,53.8863,1.00097802748926,15000,5000,20,500
"2079",1000,1000,50,0.8,1,0.717,0.964,46.8598,49.50525,52.1573,1.00241604201595,15000,5000,20,500
"2080",1000,1000,50,0.8,1,0.734,0.965,46.5763,49.0596,51.9117,0.999572977936414,15000,5000,20,500
"2081",1000,1000,50,0.8,1,0.745,0.968,47.171,49.8262,52.3397,1.00038129468919,15000,5000,20,500
"2082",1000,1000,50,0.8,1,0.713,0.956,49.464,52.2363,54.9444,1.00099055929723,15000,5000,20,500
"2083",1000,1000,50,0.8,1,0.706,0.965,45.4882,47.98005,50.7144,1.00050059850062,15000,5000,20,500
"2084",1000,1000,50,0.8,1,0.728,0.965,46.7403,49.50585,52.0438,1.00178717387376,15000,5000,20,500
"2085",1000,1000,50,0.8,1,0.74,0.961,47.1014,49.7072,52.2766,0.99994041887131,15000,5000,20,500
"2086",1000,1000,50,0.8,1,0.728,0.959,47.8554,50.4667,53.2583,1.00131360388816,15000,5000,20,500
"2087",1000,1000,50,0.8,1,0.742,0.964,45.1561,47.61525,50.1859,1.00195876801568,15000,5000,20,500
"2088",1000,1000,50,0.8,1,0.742,0.97,47.9966,50.5827,53.187,1.00060793749092,15000,5000,20,500
"2089",1000,1000,50,0.8,1,0.714,0.956,44.5712,47.01825,49.5243,0.999860182672689,15000,5000,20,500
"2090",1000,1000,50,0.8,1,0.734,0.97,45.7355,48.3784,50.784,1.00561237942774,15000,5000,20,500
"2091",1000,1000,50,0.8,1,0.727,0.953,46.8822,49.52325,52.1388,1.00005025198582,15000,5000,20,500
"2092",1000,1000,50,0.8,1,0.724,0.964,49.2948,52.0491,54.7617,0.999881727844478,15000,5000,20,500
"2093",1000,1000,50,0.8,1,0.734,0.964,47.5784,49.96735,52.7179,1.00041394276143,15000,5000,20,500
"2094",1000,1000,50,0.8,1,0.765,0.967,45.6608,48.21825,50.5185,1.00177539600843,15000,5000,20,500
