"","N","LEN","DELTA","PHI","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"1751",1000,1000,300,0.4,0.304,0.706,207.352,246.5735,294.583,0.361371,0.4027945,0.447642,1.04006317348943,1.01517195559825,25000,5000,20,1000
"1752",1000,1000,300,0.4,0.286,0.695,258.191,313.718,384.941,0.360142,0.4120795,0.459078,1.09581836436086,1.04015972695382,15000,5000,20,500
"1753",1000,1000,300,0.4,0.264,0.686,235.003,293.977,355.316,0.32456,0.3697705,0.417459,1.01007943142593,1.00971188318428,15000,5000,20,500
"1754",1000,1000,300,0.4,0.268,0.717,245.84,317.337,379.226,0.336198,0.3854835,0.435224,1.05206973944036,1.02142469435359,15000,5000,20,500
"1755",1000,1000,300,0.4,0.275,0.71,263.698,319.619,402.452,0.351201,0.3975285,0.455101,1.08790097620333,1.03972844049483,15000,5000,20,500
"1756",1000,1000,300,0.4,0.275,0.717,268.47,326.151,400.575,0.354971,0.402001,0.458348,1.06624090751983,1.03305770040651,15000,5000,20,500
"1757",1000,1000,300,0.4,0.287,0.71,284.751,362.5055,461.571,0.374857,0.434461,0.49827,1.06653255522627,1.0423395585946,35000,5000,20,1500
"1758",1000,1000,300,0.4,0.303,0.718,233.884,277.8375,332.966,0.368551,0.4137145,0.458135,1.01880993490913,1.01057996227675,15000,5000,20,500
"1759",1000,1000,300,0.4,0.266,0.695,244.092,292.7305,354.07,0.326757,0.3703545,0.416826,1.03120147395203,1.00591997148773,15000,5000,20,500
"1760",1000,1000,300,0.4,0.287,0.698,257.648,325.485,403.024,0.361414,0.4163805,0.473613,1.04883264902913,1.02933293432839,15000,5000,20,500
"1761",1000,1000,300,0.4,0.302,0.713,248.606,295.21,360.436,0.376162,0.4238155,0.473051,1.01967730425635,1.00719768122189,25000,5000,20,1000
"1762",1000,1000,300,0.4,0.289,0.709,270.828,348.854,434.888,0.376396,0.4313475,0.49484,1.02043401738045,1.01251063485113,25000,5000,20,1000
"1763",1000,1000,300,0.4,0.297,0.718,225.625,273.6795,325.658,0.362934,0.405814,0.455986,1.01318998593701,1.00839541162391,15000,5000,20,500
"1764",1000,1000,300,0.4,0.295,0.71,297.528,357.989,437.972,0.396024,0.4467095,0.506647,1.06684322828081,1.04520919308536,15000,5000,20,500
"1765",1000,1000,300,0.4,0.288,0.715,311.13,393.086,492.035,0.398028,0.454588,0.527793,1.09898301021157,1.05757195667199,25000,5000,20,1000
"1766",1000,1000,300,0.4,0.3,0.728,269.156,340.282,414.694,0.387244,0.441821,0.501137,1.04593951720657,1.01468847636118,15000,5000,20,500
"1767",1000,1000,300,0.4,0.298,0.715,224.829,280.3505,364.332,0.360725,0.410842,0.46977,1.09563575879701,1.05706752233791,15000,5000,20,500
"1768",1000,1000,300,0.4,0.262,0.712,230.159,289.0425,348.474,0.319644,0.3652685,0.412808,1.06335135679101,1.01934023102147,25000,5000,20,1000
"1769",1000,1000,300,0.4,0.287,0.711,274.485,341.707,435.086,0.36929,0.423396,0.486219,1.01884312726626,1.01215685435465,25000,5000,20,1000
"1770",1000,1000,300,0.4,0.295,0.715,248.701,301.219,372.663,0.364306,0.418137,0.466831,1.08002998294131,1.03523382287613,15000,5000,20,500
"1771",1000,1000,300,0.4,0.262,0.709,274.786,335.6215,391.645,0.341008,0.385691,0.429883,1.02726511060384,1.00921996334793,15000,5000,20,500
"1772",1000,1000,300,0.4,0.271,0.688,241.567,293.007,364.357,0.335912,0.380014,0.432621,1.08885050319177,1.03757672876543,25000,5000,20,1000
"1773",1000,1000,300,0.4,0.279,0.714,279.346,358.324,440.615,0.371863,0.423687,0.483936,1.03902932069966,1.02398554784758,25000,5000,20,1000
"1774",1000,1000,300,0.4,0.296,0.724,248.789,302.6405,362.67,0.36801,0.4199375,0.469344,1.02121491318004,1.00720724218022,15000,5000,20,500
"1775",1000,1000,300,0.4,0.271,0.719,231.531,272.381,320.705,0.323247,0.3657485,0.406049,1.0118820358126,1.00097554200619,15000,5000,20,500
"1776",1000,1000,300,0.4,0.268,0.682,243.643,307.7035,387.487,0.331117,0.3839655,0.439542,1.05172254656863,1.02104144974176,25000,5000,20,1000
"1777",1000,1000,300,0.4,0.295,0.705,307.489,388.808,480.59,0.405122,0.4644135,0.531724,1.02434785550437,1.01427989630997,15000,5000,20,500
"1778",1000,1000,300,0.4,0.266,0.696,295.745,387.983,494.06,0.352497,0.415272,0.483162,1.08806546694099,1.07199535467244,25000,5000,20,1000
"1779",1000,1000,300,0.4,0.296,0.718,223.467,272.7715,328.935,0.356167,0.403169,0.448286,1.06237368086346,1.00992075332858,25000,5000,20,1000
"1780",1000,1000,300,0.4,0.287,0.718,273.114,332.473,406.273,0.374591,0.423059,0.476464,1.01690826393222,0.999427039715665,15000,5000,20,500
"1781",1000,1000,300,0.4,0.296,0.71,233.426,277.743,331.381,0.359597,0.4048925,0.449687,1.00247275440733,1.00345752250098,15000,5000,20,500
"1782",1000,1000,300,0.4,0.269,0.703,267.207,326.2795,399.2,0.348441,0.390781,0.447249,1.04601904722307,1.01390349087209,15000,5000,20,500
"1783",1000,1000,300,0.4,0.291,0.736,244.919,291.2295,345.566,0.364288,0.4073935,0.456084,1.02923370662304,1.00957327901004,15000,5000,20,500
"1784",1000,1000,300,0.4,0.291,0.697,301.312,372.6525,459.892,0.394174,0.4477495,0.507696,1.01411253636246,1.00420338057069,15000,5000,20,500
"1785",1000,1000,300,0.4,0.285,0.707,247.469,299.757,379.925,0.359426,0.404348,0.461088,1.09650770942203,1.0365557580715,15000,5000,20,500
"1786",1000,1000,300,0.4,0.307,0.746,222.3,265.047,319.479,0.371995,0.4142275,0.463247,1.02398393260899,1.00365964632468,25000,5000,20,1000
"1787",1000,1000,300,0.4,0.289,0.696,227.107,271.803,319.903,0.353843,0.3923555,0.440316,1.01193896369332,1.00162443998909,15000,5000,20,500
"1788",1000,1000,300,0.4,0.286,0.694,252.278,302.0935,361.133,0.356847,0.403082,0.45302,1.01511945135661,1.00857307330295,15000,5000,20,500
"1789",1000,1000,300,0.4,0.278,0.719,219.684,265.399,316.385,0.333707,0.373337,0.418241,1.01641358851875,1.00759159823567,15000,5000,20,500
"1790",1000,1000,300,0.4,0.282,0.716,262.077,326.3815,410.023,0.359762,0.4114375,0.466763,1.03848974410286,1.02070510586494,15000,5000,20,500
"1791",1000,1000,300,0.4,0.298,0.725,273.757,338.322,423.1,0.387569,0.437957,0.500856,1.06977081598241,1.0393791354232,15000,5000,20,500
"1792",1000,1000,300,0.4,0.302,0.707,275.841,358.174,431.699,0.390097,0.455903,0.513306,1.05596522623557,1.02877630044639,15000,5000,20,500
"1793",1000,1000,300,0.4,0.274,0.703,238.217,286.576,346.981,0.336595,0.380296,0.427788,1.02686512711908,1.00465381035594,15000,5000,20,500
"1794",1000,1000,300,0.4,0.297,0.698,244.484,304.7655,361.942,0.374961,0.424153,0.474755,1.00550296284041,1.0024130265013,15000,5000,20,500
"1795",1000,1000,300,0.4,0.289,0.723,250.583,301.848,356.508,0.363492,0.408844,0.456399,1.04847084604851,1.02016963085915,15000,5000,20,500
"1796",1000,1000,300,0.4,0.271,0.731,251.672,316.0255,390.468,0.338554,0.3852845,0.442894,1.04510341521978,1.01722949712894,25000,5000,20,1000
"1797",1000,1000,300,0.4,0.295,0.679,256.664,302.012,362.039,0.371822,0.4189375,0.469281,1.01812524804304,1.00360458278006,15000,5000,20,500
"1798",1000,1000,300,0.4,0.287,0.687,272.644,330.876,408.725,0.368815,0.416524,0.471677,1.03985276585953,1.02415350835572,15000,5000,20,500
"1799",1000,1000,300,0.4,0.294,0.718,240.513,282.1755,340.251,0.363479,0.4065655,0.454086,1.08620545243508,1.03203145797561,15000,5000,20,500
"1800",1000,1000,300,0.4,0.301,0.729,241.149,294.6165,348.549,0.372328,0.4182175,0.467766,1.09509141722633,1.0359192356058,25000,5000,20,1000
"1801",100,500,50,0.8,0.74,0.9,37.1499,47.6553,62.2989,0.708942,0.8051955,0.885989,0.999318322052536,1.00195349574805,15000,5000,20,500
"1802",100,500,50,0.8,0.8,0.95,48.1775,65.7776,85.1326,0.800775,0.8921675,0.974258,1.00031467746048,1.00058918932901,15000,5000,20,500
"1803",100,500,50,0.8,0.73,0.91,38.3708,51.5994,67.1167,0.717839,0.8135735,0.902525,1.00311081108771,1.00057836269201,15000,5000,20,500
"1804",100,500,50,0.8,0.73,0.89,39.4675,52.6118,67.5137,0.736638,0.824773,0.911483,1.00094665200089,1.00628889912,15000,5000,20,500
"1805",100,500,50,0.8,0.72,0.88,41.7644,56.43915,73.4681,0.707072,0.809571,0.902226,0.999655773027607,1.00124377042821,15000,5000,20,500
"1806",100,500,50,0.8,0.76,0.93,36.5332,46.6533,59.6466,0.73008,0.8178055,0.898381,1.0035483845711,1.00544544457295,15000,5000,20,500
"1807",100,500,50,0.8,0.75,0.92,31.2685,41.07815,52.7613,0.698695,0.792456,0.871838,1.00073415616457,0.999161495093294,15000,5000,20,500
"1808",100,500,50,0.8,0.72,0.88,35.1329,46.05125,58.6208,0.688558,0.7822445,0.866946,1.00045999093293,1.00071621776772,15000,5000,20,500
"1809",100,500,50,0.8,0.7,0.88,44.9582,61.7776,80.4633,0.694054,0.795922,0.890746,0.999521794376544,1.00139612576759,15000,5000,20,500
"1810",100,500,50,0.8,0.72,0.88,38.2968,50.2048,65.3459,0.689089,0.7913615,0.868183,1.00107938093089,1.00153950141468,15000,5000,20,500
"1811",100,500,50,0.8,0.68,0.87,46.3005,63.60325,82.9901,0.689214,0.8018295,0.897472,1.00397453943089,1.00335859425264,15000,5000,20,500
"1812",100,500,50,0.8,0.75,0.93,35.9195,47.1394,61.7838,0.721093,0.806318,0.893333,0.999487249552655,1.00029374217513,15000,5000,20,500
"1813",100,500,50,0.8,0.71,0.9,35.3988,46.85695,59.1177,0.666842,0.768748,0.849775,1.00239201582587,1.00168166547907,15000,5000,20,500
"1814",100,500,50,0.8,0.71,0.87,37.5387,48.44395,62.8586,0.731755,0.8281765,0.916351,1.00076180233017,1.00076724697104,15000,5000,20,500
"1815",100,500,50,0.8,0.7,0.9,40.2921,53.8723,70.3637,0.669124,0.767511,0.860153,1.00048735383981,1.00113675874069,15000,5000,20,500
"1816",100,500,50,0.8,0.74,0.89,38.603,51.75875,66.1845,0.771632,0.8621495,0.948616,0.999763327852763,1.00095257621466,15000,5000,20,500
"1817",100,500,50,0.8,0.74,0.89,34.7451,44.3041,57.3535,0.701713,0.792964,0.87669,1.00518603314804,0.999250914606609,15000,5000,20,500
"1818",100,500,50,0.8,0.75,0.94,37.6996,48.252,61.7051,0.717423,0.8038735,0.893129,1.00028881193328,1.00233769425724,15000,5000,20,500
"1819",100,500,50,0.8,0.75,0.95,38.1093,50.13455,65.1921,0.73716,0.817796,0.907514,1.00015366830705,1.0003126343818,15000,5000,20,500
"1820",100,500,50,0.8,0.71,0.87,27.2152,35.88385,46.0971,0.67776,0.7706435,0.862165,1.001814848459,1.00227147873558,15000,5000,20,500
"1821",100,500,50,0.8,0.72,0.88,32.2268,42.3872,54.8673,0.685031,0.7805665,0.872476,1.00172415576794,1.00119369604455,15000,5000,20,500
"1822",100,500,50,0.8,0.71,0.89,40.9158,53.90665,69.2266,0.697835,0.790112,0.886992,1.00182304181528,0.999457538182928,15000,5000,20,500
"1823",100,500,50,0.8,0.73,0.9,41.3732,53.7221,69.5589,0.720049,0.8139165,0.902215,0.999423445914704,1.00352000271354,15000,5000,20,500
"1824",100,500,50,0.8,0.61,0.89,44.0621,59.16555,78.6922,0.600312,0.706573,0.816958,0.999143022781314,1.00111529029418,15000,5000,20,500
"1825",100,500,50,0.8,0.69,0.89,31.2827,41.2567,53.4159,0.658032,0.7571165,0.842689,1.00112643160006,0.999105593953803,15000,5000,20,500
"1826",100,500,50,0.8,0.72,0.88,51.0788,68.44065,90.9492,0.743296,0.8394245,0.934022,1.00070340776945,1.00048693261851,15000,5000,20,500
"1827",100,500,50,0.8,0.79,0.92,39.7424,50.33855,65.0159,0.786443,0.86809,0.942512,1.00311404614924,1.00012323083595,15000,5000,20,500
"1828",100,500,50,0.8,0.71,0.93,33.7441,44.5671,56.9877,0.69104,0.790242,0.881156,0.999391907392591,0.999677468742056,15000,5000,20,500
"1829",100,500,50,0.8,0.76,0.89,41.0861,52.94335,68.1938,0.760996,0.859793,0.94517,1.00304054807974,1.0004399133988,15000,5000,20,500
"1830",100,500,50,0.8,0.69,0.93,41.7563,55.64195,72.226,0.681466,0.775134,0.868426,1.00267408382321,1.00716454299132,15000,5000,20,500
"1831",100,500,50,0.8,0.71,0.93,40.4235,52.65175,68.1582,0.701977,0.7941785,0.887038,1.00731398826545,1.00359614014665,15000,5000,20,500
"1832",100,500,50,0.8,0.68,0.88,35.1573,45.9029,60.6566,0.64952,0.7487145,0.838548,0.999467904359402,1.00047209619331,15000,5000,20,500
"1833",100,500,50,0.8,0.68,0.85,33.4419,44.00805,57.5807,0.664237,0.7591195,0.856923,1.00376793623836,1.00030011465003,15000,5000,20,500
"1834",100,500,50,0.8,0.77,0.91,49.5498,63.7489,83.6262,0.80797,0.8977115,0.980321,1.00000074157654,1.00277974228524,15000,5000,20,500
"1835",100,500,50,0.8,0.79,0.94,40.2365,52.0341,66.5788,0.772799,0.86262,0.941237,1.0071998117099,1.00082862427346,15000,5000,20,500
"1836",100,500,50,0.8,0.76,0.88,38.1873,49.6468,62.489,0.759687,0.843272,0.927392,1.00355369005596,1.00091398457855,15000,5000,20,500
"1837",100,500,50,0.8,0.74,0.91,28.7224,38.13395,47.3608,0.722053,0.8093085,0.895248,0.99969111698861,1.00287103260777,15000,5000,20,500
"1838",100,500,50,0.8,0.72,0.86,40.7429,53.7489,70.9422,0.71065,0.8037945,0.899391,1.00027236968177,1.0042362286611,15000,5000,20,500
"1839",100,500,50,0.8,0.73,0.91,35.738,46.9344,60.133,0.703106,0.7998135,0.88947,1.006268779067,1.0001124871401,15000,5000,20,500
"1840",100,500,50,0.8,0.69,0.9,34.8951,44.96125,58.0799,0.652459,0.750178,0.844328,1.0031025258722,1.00501803957956,15000,5000,20,500
"1841",100,500,50,0.8,0.71,0.88,41.8453,55.2438,71.5973,0.705899,0.803383,0.894411,0.999322581162724,1.00124011715465,15000,5000,20,500
"1842",100,500,50,0.8,0.71,0.86,41.5635,55.97035,74.0148,0.723303,0.827626,0.918523,1.01699208583386,1.00258998613315,15000,5000,20,500
"1843",100,500,50,0.8,0.78,0.92,34.0892,45.1312,56.6331,0.760626,0.8382495,0.919283,1.00592848794707,1.00296122221491,15000,5000,20,500
"1844",100,500,50,0.8,0.71,0.88,31.7403,40.5737,51.8708,0.673648,0.7681585,0.854738,1.00145989167227,1.0015621429427,15000,5000,20,500
"1845",100,500,50,0.8,0.73,0.91,40.2619,54.23155,68.5726,0.745604,0.840272,0.922795,1.00072390539502,1.00203604019991,15000,5000,20,500
"1846",100,500,50,0.8,0.69,0.88,40.345,54.7389,71.3194,0.662573,0.7625385,0.860064,1.00155360382852,1.00046668606951,15000,5000,20,500
"1847",100,500,50,0.8,0.72,0.87,43.5164,57.1869,73.6118,0.722602,0.8167015,0.909739,1.00202313023501,1.00803609698748,15000,5000,20,500
"1848",100,500,50,0.8,0.72,0.91,43.5035,55.95115,73.5494,0.699417,0.7962095,0.885591,0.99959709422459,1.00057679100228,15000,5000,20,500
"1849",100,500,50,0.8,0.76,0.89,40.5943,52.62995,68.5033,0.760376,0.8580485,0.942145,1.00895867249031,1.00935423634033,15000,5000,20,500
"1850",100,500,50,0.8,0.67,0.89,38.4534,51.1268,66.3229,0.65403,0.759499,0.851368,1.00699157731771,1.00000788515361,15000,5000,20,500
"1851",500,500,50,0.8,0.68,0.908,43.9961,50.48555,56.0584,0.708107,0.7505015,0.793454,1.00129453110856,1.00152191714698,15000,5000,20,500
"1852",500,500,50,0.8,0.706,0.884,42.2962,48.23195,53.6801,0.751236,0.7930375,0.838664,1.00199600754657,1.00043015351757,15000,5000,20,500
"1853",500,500,50,0.8,0.728,0.902,46.8889,52.24945,59.2688,0.763433,0.8081865,0.847991,1.00221764094371,1.00166534385126,15000,5000,20,500
"1854",500,500,50,0.8,0.702,0.89,44.8772,50.2702,56.999,0.741764,0.7864225,0.827355,1.00064561026072,1.00037108695313,15000,5000,20,500
"1855",500,500,50,0.8,0.728,0.9,41.0865,45.4077,51.2842,0.758537,0.7977905,0.840175,1.00153511885049,1.00439542297671,15000,5000,20,500
"1856",500,500,50,0.8,0.708,0.89,47.4594,53.6175,60.2753,0.757236,0.799728,0.842496,0.999674366818197,1.00006225853231,15000,5000,20,500
"1857",500,500,50,0.8,0.694,0.888,45.4222,51.2113,58.0356,0.730861,0.779958,0.820775,1.00014667187738,1.00003811480296,15000,5000,20,500
"1858",500,500,50,0.8,0.718,0.902,40.136,44.7072,49.9664,0.743992,0.7786715,0.823293,1.00113061067087,0.999898489230227,15000,5000,20,500
"1859",500,500,50,0.8,0.702,0.892,43.7274,49.1356,55.2867,0.747399,0.788403,0.834479,1.00136265837846,1.00231236705658,15000,5000,20,500
"1860",500,500,50,0.8,0.712,0.898,47.7472,54.01555,60.1554,0.757004,0.7998855,0.839915,1.00103980530396,1.00003967323567,15000,5000,20,500
"1861",500,500,50,0.8,0.746,0.914,40.8216,45.6553,50.9427,0.777387,0.8179605,0.859295,1.00041779981625,0.999670829655831,15000,5000,20,500
"1862",500,500,50,0.8,0.718,0.912,44.7766,50.46905,56.7475,0.744498,0.7905255,0.83182,1.00014640064791,1.00248726874734,15000,5000,20,500
"1863",500,500,50,0.8,0.686,0.896,43.6411,48.97595,55.4693,0.712583,0.756877,0.799069,1.00274479301828,0.99942419043519,15000,5000,20,500
"1864",500,500,50,0.8,0.742,0.908,42.3619,47.35105,53.0646,0.772596,0.8171455,0.85166,1.00191097606773,0.999249142342825,15000,5000,20,500
"1865",500,500,50,0.8,0.73,0.918,43.805,48.96465,55.1361,0.766527,0.81064,0.849348,1.00565986231635,1.00100108412981,15000,5000,20,500
"1866",500,500,50,0.8,0.704,0.868,46.7699,53.6977,60.3095,0.755258,0.800632,0.84385,0.999944942110873,1.0039132343234,15000,5000,20,500
"1867",500,500,50,0.8,0.748,0.91,47.6687,53.7192,60.0914,0.798416,0.8388925,0.880178,0.999685811715348,1.00020091893426,15000,5000,20,500
"1868",500,500,50,0.8,0.744,0.916,44.7709,50.07195,56.5247,0.773811,0.816042,0.853723,1.00882780936175,1.00045809604675,15000,5000,20,500
"1869",500,500,50,0.8,0.726,0.888,44.923,50.6237,56.4517,0.769046,0.810022,0.848519,1.00536001460255,1.0014880752878,15000,5000,20,500
"1870",500,500,50,0.8,0.734,0.908,39.4029,44.29075,49.9701,0.752518,0.7928255,0.831667,0.999626588965873,1.00269523498504,15000,5000,20,500
"1871",500,500,50,0.8,0.736,0.916,45.73,51.78295,57.5041,0.773876,0.816673,0.855414,1.00063797791871,1.00330107557656,15000,5000,20,500
"1872",500,500,50,0.8,0.754,0.918,38.6167,43.32735,47.9846,0.78099,0.821954,0.856455,1.00333922875119,1.00015347177588,15000,5000,20,500
"1873",500,500,50,0.8,0.696,0.898,42.2313,47.2442,53.0326,0.719919,0.763741,0.804511,1.00409891755454,0.999627647857046,15000,5000,20,500
"1874",500,500,50,0.8,0.752,0.906,48.108,54.6214,61.0265,0.786401,0.8304615,0.866598,0.999810632023268,1.00231194095296,15000,5000,20,500
"1875",500,500,50,0.8,0.716,0.916,46.3012,52.72545,59.2829,0.750949,0.793868,0.835409,1.00092041048712,0.999444904608048,15000,5000,20,500
"1876",500,500,50,0.8,0.696,0.896,48.1626,55.70635,62.6456,0.740776,0.781433,0.827435,1.00122486891621,1.00290548158751,15000,5000,20,500
"1877",500,500,50,0.8,0.7,0.904,46.0537,51.9776,58.6746,0.737625,0.777651,0.825275,0.999427340687614,1.00149855638825,15000,5000,20,500
"1878",500,500,50,0.8,0.744,0.904,49.6603,55.7524,62.7466,0.80378,0.843024,0.882992,1.00858108991349,1.0033110628741,15000,5000,20,500
"1879",500,500,50,0.8,0.722,0.918,43.5387,49.46995,55.4392,0.752563,0.7907105,0.835575,0.999991858194184,1.00287489454443,15000,5000,20,500
"1880",500,500,50,0.8,0.702,0.91,40.2356,45.33105,50.8646,0.735666,0.774644,0.815325,1.00188455932333,1.00200213777874,15000,5000,20,500
"1881",500,500,50,0.8,0.768,0.898,40.719,45.93215,50.919,0.798192,0.8374815,0.871651,1.00029270848367,1.00257567853475,15000,5000,20,500
"1882",500,500,50,0.8,0.73,0.896,42.3778,47.60575,53.404,0.768756,0.8083435,0.847476,0.999924459563952,1.00054488278962,15000,5000,20,500
"1883",500,500,50,0.8,0.746,0.904,47.0337,52.0104,58.9324,0.797299,0.8330715,0.87582,1.00368617127524,1.00021743508941,15000,5000,20,500
"1884",500,500,50,0.8,0.676,0.882,45.1389,50.44765,56.7936,0.714776,0.757692,0.800587,1.00337419929632,1.0013817903697,15000,5000,20,500
"1885",500,500,50,0.8,0.734,0.888,40.6115,45.2922,50.5145,0.782143,0.8201035,0.861732,1.0010083627568,1.00085500861575,15000,5000,20,500
"1886",500,500,50,0.8,0.716,0.906,42.4471,47.6976,53.3735,0.74448,0.7827275,0.825699,1.00221524303629,1.00058489905905,15000,5000,20,500
"1887",500,500,50,0.8,0.732,0.926,43.3722,48.6084,54.4702,0.758101,0.803272,0.838749,0.999918669069446,0.99958539978982,15000,5000,20,500
"1888",500,500,50,0.8,0.712,0.898,41.2338,46.57815,52.1079,0.740614,0.785037,0.821899,1.00427147964692,0.999714435943399,15000,5000,20,500
"1889",500,500,50,0.8,0.738,0.904,47.8308,53.8201,59.9149,0.787072,0.8272995,0.869549,1.00129706257678,0.999666571800996,15000,5000,20,500
"1890",500,500,50,0.8,0.74,0.892,41.8583,47.39,52.4805,0.780893,0.8195485,0.859239,1.00247022766263,0.999386237104632,15000,5000,20,500
"1891",500,500,50,0.8,0.706,0.878,41.9471,47.41865,53.2233,0.752575,0.79219,0.838972,1.00101068460064,1.00062721766294,15000,5000,20,500
"1892",500,500,50,0.8,0.696,0.886,44.5707,49.7284,55.8057,0.734826,0.782544,0.823638,0.999407977990512,1.00235457390696,15000,5000,20,500
"1893",500,500,50,0.8,0.712,0.87,41.749,46.9335,52.4596,0.751079,0.790603,0.835822,1.00024743376911,1.00096873586947,15000,5000,20,500
"1894",500,500,50,0.8,0.726,0.91,44.1286,49.80675,55.3911,0.751457,0.7933635,0.83773,1.00236089679868,1.00087291739144,15000,5000,20,500
"1895",500,500,50,0.8,0.718,0.91,46.3731,52.0063,58.2696,0.756303,0.7994555,0.840645,1.00096509482459,1.00002146548752,15000,5000,20,500
"1896",500,500,50,0.8,0.688,0.878,42.0984,47.92685,53.6556,0.714369,0.761398,0.801005,1.00037400317636,0.999769575414192,15000,5000,20,500
"1897",500,500,50,0.8,0.708,0.894,43.9401,49.38105,55.737,0.744955,0.7923135,0.831749,1.00137695983299,1.00121956460789,15000,5000,20,500
