"","N","LEN","PHI","delta","Pcap","Pstay","delta_lower","delta_med","delta_upper","phi_lower","phi_med","phi_upper","R_hat_delta","R_hat_phi","MCMCiter","Burn_in","N_thin","N_sample"
"1073",500,1000,0.8,99.4546444015577,0.738,0.908,89.8839,101.0095,113.585,0.766117,0.808948,0.848817,1.00097642073073,1.00050802207322,15000,5000,20,500
"1074",500,1000,0.8,263.922557390761,0.622,0.76,228.246,279.17,338.722,0.770732,0.8500365,0.936293,1.02372554905086,1.00971072609257,15000,5000,20,500
"1075",500,1000,0.8,68.5157610476017,0.742,0.936,64.95,73.0312,81.3185,0.760384,0.79626,0.838907,1.00310382806017,0.999526939536097,15000,5000,20,500
"1076",500,1000,0.8,66.2729399441741,0.74,0.924,59.1985,66.20605,73.6514,0.750287,0.788379,0.830164,0.99989896343258,0.999853355310854,15000,5000,20,500
"1077",500,1000,0.8,77.9941658070311,0.744,0.91,62.6341,70.34785,77.8134,0.757288,0.7966475,0.83513,1.00234234180102,0.999609398341139,15000,5000,20,500
"1078",500,1000,0.8,279.357344040181,0.62,0.746,237.842,285.849,348.346,0.785044,0.8688885,0.941479,1.00967689445967,1.0123363900634,15000,5000,20,500
"1079",500,1000,0.8,53.327195388265,0.786,0.952,44.2011,49.01595,54.2486,0.774364,0.808372,0.846425,0.999324098491385,1.00330055714688,15000,5000,20,500
"1080",500,1000,0.8,97.3840532125905,0.754,0.918,85.3699,95.4237,107.326,0.793313,0.8366895,0.873447,0.999747278231201,0.999475057200249,15000,5000,20,500
"1081",500,1000,0.8,116.713511855341,0.706,0.882,95.303,106.996,121.008,0.742521,0.788491,0.83457,1.00225853296372,1.00182055270153,15000,5000,20,500
"1082",500,1000,0.8,225.746048076544,0.576,0.736,203.328,237.2625,278.136,0.702154,0.7641565,0.828674,1.00986574355676,1.01471994210237,15000,5000,20,500
"1083",500,1000,0.8,75.4218319058418,0.704,0.912,69.2295,77.40445,86.4527,0.720902,0.7678735,0.805282,1.00096705777648,1.0003783820924,15000,5000,20,500
"1084",500,1000,0.8,232.550280895084,0.6,0.76,199.407,234.9955,275.147,0.721117,0.7868305,0.848513,1.00252401980222,1.00443058161755,15000,5000,20,500
"1085",500,1000,0.8,242.103105892893,0.594,0.75,209.563,252.566,291.313,0.724703,0.7906975,0.858971,1.00069957115003,1.00053869606769,15000,5000,20,500
"1086",500,1000,0.8,146.834077376407,0.66,0.858,124.817,142.189,162.611,0.719124,0.7662605,0.818532,1.00594541632036,1.00059573686275,15000,5000,20,500
"1087",500,1000,0.8,251.883097148966,0.62,0.788,216.258,254.4965,302.706,0.751784,0.824068,0.893973,1.03385230617734,1.01862971743804,15000,5000,20,500
"1088",500,1000,0.8,248.624118841253,0.61,0.748,217.856,257.7325,309.219,0.736581,0.809232,0.881824,1.03034288974788,1.02943660350487,15000,5000,20,500
"1089",500,1000,0.8,236.443125233054,0.6,0.776,214.614,260.1935,307.197,0.724709,0.794808,0.865888,1.02428282856113,1.02526670119257,15000,5000,20,500
"1090",500,1000,0.8,198.495346095879,0.648,0.786,169.092,197.3295,229.931,0.757278,0.818533,0.875591,1.0138521253852,1.00535192567114,15000,5000,20,500
"1091",500,1000,0.8,225.556673191022,0.612,0.776,163.024,189.51,218.194,0.708285,0.762051,0.82329,1.02458466030296,1.01741373031528,15000,5000,20,500
"1092",500,1000,0.8,71.4834838244133,0.732,0.93,66.2426,74.12775,82.2981,0.752099,0.790788,0.83179,1.00407941200417,1.00038426695069,15000,5000,20,500
"1093",500,1000,0.8,115.563959374558,0.732,0.89,96.7821,108.69,123.966,0.779695,0.8238295,0.865739,1.00008546552447,1.00215935012702,15000,5000,20,500
"1094",500,1000,0.8,151.840744910296,0.682,0.838,140.604,160.501,182.878,0.751915,0.8009625,0.850456,1.00194652534506,1.00092661247081,15000,5000,20,500
"1095",500,1000,0.8,247.616904508322,0.584,0.732,211.915,255.647,308.221,0.707028,0.7793965,0.849138,1.05485427328893,1.02726090547762,15000,5000,20,500
"1096",500,1000,0.8,89.31913346285,0.716,0.91,83.681,94.3138,105.971,0.734393,0.776276,0.814844,1.00023122201025,0.999384536159087,15000,5000,20,500
"1097",500,1000,0.8,11.6284062201157,0.814,0.99,11.3939,12.5859,13.8335,0.787348,0.8213435,0.854503,1.00092191306673,0.99989066975966,15000,5000,20,500
"1098",500,1000,0.8,59.9914967059158,0.756,0.942,54.4872,60.82185,67.3101,0.766714,0.8075505,0.844193,0.999444926059464,0.999616214273065,15000,5000,20,500
"1099",500,1000,0.8,28.9102631853893,0.778,0.972,27.3287,30.43385,33.461,0.765362,0.799973,0.835713,1.00038741972966,0.999893500684604,15000,5000,20,500
"1100",500,1000,0.8,132.246359628625,0.676,0.832,105.025,119.6165,134.364,0.724286,0.7731585,0.815869,1.01167142294234,1.00258911227465,15000,5000,20,500
"1101",1000,1000,0.8,82.8488112799823,0.71,0.923,77.3478,84.2248,90.9488,0.743668,0.7699565,0.800059,0.999174021502256,0.999131127173432,15000,5000,20,500
"1102",1000,1000,0.8,152.630945493001,0.689,0.864,131.718,144.4585,158.424,0.773891,0.803717,0.839841,1.01604176030294,1.00959290432132,15000,5000,20,500
"1103",1000,1000,0.8,171.09897576971,0.659,0.824,151.629,168.018,184.699,0.749709,0.787952,0.823631,1.00743588304827,1.00567040557348,15000,5000,20,500
"1104",1000,1000,0.8,41.1480841948651,0.727,0.953,38.6723,41.6296,44.8629,0.734311,0.7625545,0.790149,1.0007558302568,1.00084836069716,15000,5000,20,500
"1105",1000,1000,0.8,134.650267201941,0.682,0.861,121.395,133.724,146.202,0.760633,0.792227,0.82391,1.00192941607774,1.00024215984226,15000,5000,20,500
"1106",1000,1000,0.8,74.549809647724,0.735,0.92,68.8583,74.51095,80.4825,0.771662,0.801264,0.827556,1.00043872002534,0.99993992401949,15000,5000,20,500
"1107",1000,1000,0.8,101.681397964712,0.708,0.892,92.3957,101.0495,108.597,0.761657,0.792924,0.825153,1.00052725293466,0.999282237028809,15000,5000,20,500
"1108",1000,1000,0.8,45.868664921727,0.765,0.956,41.0579,44.08485,47.6452,0.772573,0.799014,0.82611,1.00161841563941,1.00000685478551,15000,5000,20,500
"1109",1000,1000,0.8,139.769123727456,0.708,0.867,124.859,137.3155,149.49,0.783774,0.815923,0.845648,1.00016446989249,0.999150556201241,15000,5000,20,500
"1110",1000,1000,0.8,19.1420429130085,0.809,0.978,17.8344,19.0648,20.4967,0.801977,0.8250575,0.848416,1.00054922610433,1.00250023844272,15000,5000,20,500
"1111",1000,1000,0.8,256.355163336266,0.582,0.738,222.932,251.0045,282.162,0.730424,0.777625,0.822091,1.01097374491565,1.00242456808691,15000,5000,20,500
"1112",1000,1000,0.8,251.779784588143,0.617,0.763,236.611,269.0305,305.682,0.783177,0.836378,0.890369,1.02843945078878,1.02320360831666,15000,5000,20,500
"1113",1000,1000,0.8,117.236178277526,0.717,0.891,105.383,114.423,125.288,0.778633,0.8066705,0.8399,1.0018037538552,1.00053767953301,15000,5000,20,500
"1114",1000,1000,0.8,194.174755995627,0.675,0.811,167.539,186.1145,205.504,0.778478,0.821632,0.855458,1.00825058732016,1.00852042865243,15000,5000,20,500
"1115",1000,1000,0.8,296.446297275834,0.566,0.699,292.43,344.853,406.23,0.775741,0.842779,0.922315,1.09591433199514,1.08831090285134,25000,5000,20,1000
"1116",1000,1000,0.8,192.833910225891,0.629,0.796,175.472,197.191,217.826,0.740784,0.7819025,0.82287,1.03875100155122,1.03542044857546,15000,5000,20,500
"1117",1000,1000,0.8,56.1398301832378,0.76,0.962,51.1106,55.14145,59.3175,0.766621,0.792863,0.819121,1.00047443046537,1.00027582458124,15000,5000,20,500
"1118",1000,1000,0.8,103.459163829684,0.72,0.9,94.6662,102.1805,110.958,0.764886,0.796174,0.822926,1.00172598499586,1.0002981652506,15000,5000,20,500
"1119",1000,1000,0.8,163.382285810076,0.681,0.834,149.101,164.439,180.851,0.790916,0.8239185,0.861272,1.00208395174386,1.00201681742863,15000,5000,20,500
"1120",1000,1000,0.8,28.5238456074148,0.78,0.969,27.7751,29.80125,32.0117,0.777893,0.8053065,0.829351,0.999442009385457,0.999537136884679,15000,5000,20,500
"1121",1000,1000,0.8,34.5633484097198,0.775,0.967,31.5408,33.99265,36.4369,0.772839,0.798868,0.824246,1.00162436928895,1.00340484136705,15000,5000,20,500
"1122",1000,1000,0.8,32.9771276866086,0.769,0.97,31.6673,33.9725,36.6371,0.768749,0.795244,0.820301,1.00155634593972,0.99958839727052,15000,5000,20,500
"1123",1000,1000,0.8,188.065345173236,0.654,0.801,164.922,181.4685,201.635,0.764121,0.8000505,0.840607,1.00115887315432,1.00132160061222,15000,5000,20,500
"1124",1000,1000,0.8,264.590203647967,0.619,0.757,218.635,246.935,280.144,0.762625,0.8116185,0.864445,1.03957145528415,1.04263990058578,15000,5000,20,500
"1125",1000,1000,0.8,227.927277234849,0.606,0.746,198.993,224.424,250.159,0.740055,0.7838315,0.828822,1.00188847948416,1.0014583149115,15000,5000,20,500
"1126",1000,1000,0.8,40.494212671183,0.771,0.954,37.4129,40.1345,42.989,0.780188,0.80562,0.833348,0.999580184256702,0.999584172297049,15000,5000,20,500
"1127",1000,1000,0.8,113.132707192563,0.725,0.891,104.726,114.784,124.739,0.78812,0.8176305,0.848155,1.01646135710529,1.0031996774195,15000,5000,20,500
"1128",1000,1000,0.8,53.1435404671356,0.751,0.954,45.9991,49.46905,53.0308,0.755397,0.7842345,0.811313,0.999317704946159,0.999642735059384,15000,5000,20,500
"1129",1000,1000,0.8,23.1713758618571,0.777,0.979,22.046,23.7456,25.4967,0.768753,0.795015,0.81899,0.999865233378365,1.0005800220479,15000,5000,20,500
"1130",1000,1000,0.8,19.5006719324738,0.788,0.98,18.1703,19.43185,20.7541,0.774708,0.8001805,0.824297,1.00011108525232,1.00038025571398,15000,5000,20,500
"1131",1000,1000,0.8,83.061462235637,0.751,0.916,77.2508,83.46355,90.3759,0.786545,0.815319,0.841143,0.999531286982374,1.0002947488695,15000,5000,20,500
"1132",1000,1000,0.8,73.9315164322034,0.743,0.922,77.0985,83.18115,90.2791,0.787296,0.8137035,0.841252,1.00210609179512,0.999732288256432,15000,5000,20,500
"1133",1000,1000,0.8,241.247351712082,0.625,0.749,212.015,235.9315,264.572,0.765706,0.8165875,0.857194,1.01748942083931,1.00854736082306,15000,5000,20,500
"1134",1000,1000,0.8,115.992743945681,0.701,0.879,112.397,122.2745,132.449,0.770668,0.8039895,0.833935,1.0001784280632,1.00416804711795,15000,5000,20,500
"1135",1000,1000,0.8,93.0033737770282,0.751,0.906,79.2088,85.89015,93.2553,0.792444,0.8195035,0.848832,1.00173628371511,1.00245747176421,15000,5000,20,500
"1136",1000,1000,0.8,20.5481048789807,0.787,0.979,17.8037,18.90515,20.3297,0.775821,0.8021385,0.825088,1.00081080063375,1.00130609410928,15000,5000,20,500
"1137",1000,1000,0.8,116.342329015024,0.687,0.878,115.849,126.785,138.254,0.746493,0.779131,0.809341,1.00760226378553,0.999878707096002,15000,5000,20,500
"1138",1000,1000,0.8,270.74129329063,0.58,0.728,213.375,241.102,273.861,0.712691,0.761301,0.808091,1.03760869889377,1.02934774040812,15000,5000,20,500
"1139",1000,1000,0.8,196.524411279242,0.681,0.829,180.317,198.548,221.928,0.801885,0.841717,0.882419,1.02129628495534,1.01568342127936,15000,5000,20,500
"1140",1000,1000,0.8,255.027025807649,0.628,0.762,257.103,291.6745,338.543,0.812788,0.8658955,0.930287,1.06112982727449,1.04561402497678,15000,5000,20,500
"1141",1000,1000,0.8,246.819960006978,0.589,0.738,211.19,239.848,269.714,0.722865,0.7698675,0.817421,1.00454096881307,1.01378398078678,15000,5000,20,500
"1142",1000,1000,0.8,71.0116771049798,0.754,0.931,62.7725,67.5815,73.0785,0.784039,0.8114395,0.837821,1.00072065676659,1.00001896814863,15000,5000,20,500
"1143",1000,1000,0.8,135.86407937808,0.686,0.867,126.398,138.07,151.399,0.758871,0.7899245,0.822936,0.999776598593796,1.00425309983354,15000,5000,20,500
"1144",1000,1000,0.8,172.008472862653,0.673,0.836,161.959,178.4305,197.635,0.785578,0.81996,0.858074,1.00119819112608,1.0022742712116,15000,5000,20,500
"1145",1000,1000,0.8,10.3813764010556,0.783,0.989,10.1084,10.92655,11.7007,0.765307,0.790793,0.816721,1.00106040861019,1.00014790374484,15000,5000,20,500
"1146",1000,1000,0.8,59.8834821931086,0.753,0.936,54.2203,58.45435,63.2135,0.777033,0.804952,0.83063,1.00201742723676,1.0017994845614,15000,5000,20,500
"1147",1000,1000,0.8,263.555464628153,0.599,0.752,209.468,233.967,266.229,0.74178,0.787418,0.840154,1.02265508459028,1.01698422421226,15000,5000,20,500
"1148",1000,1000,0.8,127.233077951241,0.702,0.871,113.151,123.0835,133.885,0.7747,0.8076615,0.837203,1.00076458350973,0.999751575690814,15000,5000,20,500
"1149",1000,1000,0.8,74.3463042611256,0.761,0.926,70.0009,75.5477,81.4146,0.79655,0.8223465,0.849215,1.00074676776039,1.00322239594333,15000,5000,20,500
"1150",1000,1000,0.8,229.620401549619,0.595,0.766,217.334,243.844,274.624,0.740727,0.78755,0.83396,1.00253248444711,1.00130134438674,15000,5000,20,500
"1151",1000,1000,0.8,97.1612387429923,0.728,0.905,85.76,92.9348,100.898,0.771074,0.798538,0.827662,1.00701004689203,1.00401244996888,15000,5000,20,500
"1152",1000,1000,0.8,126.695751056541,0.716,0.886,114.253,123.862,135.06,0.777147,0.809291,0.83584,1.00646533447526,1.00312980336822,15000,5000,20,500
"1153",1000,1000,0.8,251.817015672568,0.591,0.747,229.907,258.8625,293.712,0.739546,0.788673,0.840678,1.02451043397693,1.0180292629709,15000,5000,20,500
"1154",1000,1000,0.8,205.702417572029,0.628,0.796,181.132,205.191,228.452,0.746092,0.78511,0.828856,1.00490109417453,1.00365258767055,15000,5000,20,500
"1155",1000,1000,0.8,52.4966743029654,0.754,0.946,47.2796,50.88415,55.0333,0.765997,0.7944655,0.821495,1.00081928963468,1.00024021153059,15000,5000,20,500
"1156",1000,1000,0.8,203.558041448705,0.643,0.808,177.965,198.1785,221.152,0.760967,0.8008935,0.841529,1.00128523156032,1.00695685866415,15000,5000,20,500
"1157",1000,1000,0.8,205.324685678352,0.671,0.806,188.026,208.817,233.121,0.803101,0.8419615,0.884792,1.01088862380287,1.02158082103072,15000,5000,20,500
"1158",1000,1000,0.8,37.7776496997103,0.756,0.967,32.3387,35.04135,37.4975,0.754028,0.7825565,0.806668,1.00294798981959,0.999402044405007,15000,5000,20,500
"1159",1000,1000,0.8,188.146364565473,0.632,0.793,157.366,175.265,194.344,0.729019,0.7651995,0.8037,1.00341431705552,1.0011267371744,15000,5000,20,500
"1160",1000,1000,0.8,17.3825366538949,0.804,0.984,16.3091,17.5168,18.7681,0.792148,0.816409,0.83939,1.00065114071198,1.00842218935193,15000,5000,20,500
"1161",1000,1000,0.8,109.225349442568,0.71,0.9,102.592,111.759,121.506,0.761992,0.7911495,0.819731,1.00526300661789,1.00163914100513,15000,5000,20,500
"1162",1000,1000,0.8,186.869592133444,0.637,0.798,163.009,182.7635,202.625,0.739985,0.78074,0.817056,1.00197343658281,1.00242377571757,15000,5000,20,500
"1163",1000,1000,0.8,167.791262641549,0.637,0.826,157.124,176.234,196.188,0.736161,0.774844,0.813659,1.02589462633263,1.01017710968815,15000,5000,20,500
"1164",1000,1000,0.8,204.693348912988,0.615,0.791,180.779,203.154,226.008,0.732637,0.7721145,0.818065,1.00414227535328,1.00074286841261,15000,5000,20,500
"1165",1000,1000,0.8,24.9101881170645,0.774,0.975,24.2169,26.2096,27.9785,0.767341,0.793896,0.817927,0.99958872110807,1.00210062053935,15000,5000,20,500
"1166",1000,1000,0.8,298.997675867286,0.571,0.716,295.782,347.4485,407.073,0.780602,0.848826,0.925078,1.08707696264364,1.05121599186479,15000,5000,20,500
"1167",1000,1000,0.8,25.2310115844011,0.778,0.972,23.1684,24.9591,26.8065,0.770092,0.7947935,0.82136,1.0015630044439,1.00164522461259,15000,5000,20,500
"1168",1000,1000,0.8,271.279297284782,0.585,0.747,247.931,281.2095,327.59,0.741552,0.796851,0.856231,1.01790362300824,1.00773191707798,15000,5000,20,500
"1169",1000,1000,0.8,105.44369249139,0.708,0.883,104.378,113.5085,123.703,0.779752,0.8094765,0.839916,1.00325935453946,1.00099218773372,15000,5000,20,500
"1170",1000,1000,0.8,58.674358127173,0.744,0.945,53.4333,58.01005,62.436,0.765086,0.790345,0.816924,0.999235898148704,1.00085463204467,15000,5000,20,500
"1171",1000,1000,0.8,129.451579449233,0.722,0.889,127.344,139.4425,151.893,0.798632,0.8316155,0.862086,1.00160187161723,1.00109598908683,15000,5000,20,500
"1172",1000,1000,0.8,167.965104549658,0.679,0.832,147.498,163.7575,180.568,0.779557,0.8154955,0.852715,1.027686555366,1.01066138870034,15000,5000,20,500
"1173",1000,1000,0.8,293.325366298668,0.569,0.712,246.927,287.32,329.009,0.737925,0.79559,0.852482,1.09224528835868,1.07152561072522,15000,5000,20,500
"1174",1000,1000,0.8,47.9010700783692,0.764,0.947,44.6763,47.8335,51.6228,0.777941,0.804493,0.83202,1.00102386412044,1.00034283027645,15000,5000,20,500
"1175",1000,1000,0.8,127.059334961232,0.703,0.887,127.274,138.3285,150.795,0.769092,0.8035855,0.833774,1.00451338223387,1.0010861344064,15000,5000,20,500
"1176",1000,1000,0.8,90.0701530929655,0.727,0.909,86.9744,93.5393,101.476,0.775029,0.804947,0.834489,0.999808568244545,1.00363792706401,15000,5000,20,500
"1177",1000,1000,0.8,160.989041405264,0.682,0.837,144.729,159.2215,175.264,0.783089,0.818152,0.856182,1.00233944609509,1.00190467091795,15000,5000,20,500
"1178",1000,1000,0.8,96.9860441214405,0.7,0.875,86.2087,93.5991,101.292,0.752671,0.7828485,0.811407,1.00381184797026,1.0038201238953,15000,5000,20,500
"1179",1000,1000,0.8,298.191610104404,0.567,0.71,252.882,291.7055,334.587,0.738376,0.8001875,0.856128,1.04574469582844,1.03310637294886,15000,5000,20,500
"1180",1000,1000,0.8,229.672504581977,0.654,0.809,222.587,251.39,284.164,0.809044,0.8608405,0.910803,1.01802662498788,1.01685812715433,15000,5000,20,500
"1181",1000,1000,0.8,11.3310064235702,0.776,0.989,9.79622,10.50405,11.22,0.757536,0.781824,0.808232,1.00036321074237,1.00243094553531,15000,5000,20,500
"1182",1000,1000,0.8,281.698676294181,0.596,0.727,244.183,279.9605,317.182,0.761552,0.813408,0.870924,1.02839143133196,1.01589073644697,15000,5000,20,500
"1183",1000,1000,0.8,50.6815261743031,0.768,0.952,49.9768,53.5082,57.6061,0.780959,0.809139,0.834012,1.00091141328079,1.00110512389253,15000,5000,20,500
"1184",1000,1000,0.8,294.523410119582,0.552,0.711,248.293,287.0685,329.628,0.707003,0.7630635,0.817612,1.01882145175017,1.00519358915333,15000,5000,20,500
"1185",1000,1000,0.8,266.686718198471,0.601,0.766,236.087,272.6635,308.161,0.752617,0.8018525,0.858778,1.04255626962472,1.01800602800004,15000,5000,20,500
"1186",1000,1000,0.8,119.864665654022,0.722,0.888,110.492,121.1845,131.664,0.792915,0.8240415,0.853488,1.00109360225975,1.00031249265859,15000,5000,20,500
"1187",1000,1000,0.8,64.3011760385707,0.746,0.935,58.4052,63.06595,67.8895,0.769153,0.797628,0.824978,1.00055916418311,1.00109656677043,15000,5000,20,500
"1188",1000,1000,0.8,14.0963611355983,0.782,0.982,12.626,13.58065,14.5391,0.769377,0.7944355,0.820895,1.0036442996466,1.00174076208708,15000,5000,20,500
"1189",1000,1000,0.8,56.1221274896525,0.775,0.945,54.5194,58.6281,62.9735,0.794715,0.8204105,0.847028,1.00172479057511,1.00060503186745,15000,5000,20,500
"1190",1000,1000,0.8,214.087778553367,0.613,0.766,201.377,226.088,256.314,0.746475,0.7923595,0.839548,1.01588900993864,1.01193598866207,15000,5000,20,500
"1191",1000,1000,0.8,154.195085063111,0.66,0.849,131.423,143.2175,157.313,0.73703,0.7706665,0.805146,1.00934354455097,1.00693322085656,15000,5000,20,500
"1192",1000,1000,0.8,111.426074446645,0.696,0.879,102.89,112.7595,122.12,0.755746,0.785308,0.81817,1.00051718369326,1.00541997638296,15000,5000,20,500
"1193",1000,1000,0.8,124.24929857254,0.663,0.871,112.001,122.189,133.792,0.715913,0.752241,0.781532,0.999981815260949,1.0009274738894,15000,5000,20,500
"1194",1000,1000,0.8,141.729022660293,0.674,0.86,112.856,125.807,136.285,0.746655,0.7804635,0.811886,1.00254544115158,1.00210822179849,15000,5000,20,500
"1195",1000,1000,0.8,248.183642488439,0.576,0.747,226.017,255.9525,289.91,0.727807,0.776097,0.828791,1.0223715005221,1.01557329419801,15000,5000,20,500
"1196",1000,1000,0.8,259.693093681708,0.59,0.726,256.99,295.786,337.749,0.770705,0.827311,0.885081,1.02140663408957,1.0272075696688,15000,5000,20,500
"1197",1000,1000,0.8,144.603922110982,0.688,0.847,128.419,141.908,155.684,0.770425,0.8010145,0.835517,1.00779090751096,1.00276016637097,15000,5000,20,500
"1198",1000,1000,0.8,227.345911462326,0.59,0.758,203.805,230.18,256.566,0.725507,0.771867,0.820568,1.02066576158904,1.00277465724997,15000,5000,20,500
"1199",1000,1000,0.8,114.720190421212,0.716,0.876,108.001,117.789,128.941,0.787303,0.81766,0.851354,1.00027741013411,1.00092127904704,15000,5000,20,500
"1200",1000,1000,0.8,127.309468719177,0.725,0.88,121.695,132.728,144.229,0.799294,0.8289335,0.860203,1.00819786548292,1.00035535891429,15000,5000,20,500
